Entry,City,Country code,Edition,Country,Continent
" (Dr), on the European popula¬ tion of New Zealand, XXL 977",,NZ,7,New Zealand,Oceania
"Launceston, in Cornwall, XIII. 124— canal to Bude, XVI. 9","Launceston, Cornwall","AU,CA",7,"Australia,Canada","Oceania,North America"
"Lismore, XIII. 378",Lismore,AU,7,Australia,Oceania
"Mackay, family of, XI. 250, n",Mackay,AU,7,Australia,Oceania
"Maryborough, XIV. 271; XVIII. 787",Maryborough,AU,7,Australia,Oceania
"  on the botany of New Zealand, V. 78",,NZ,7,New Zealand,Oceania
"Multiplication, XV. 591—in algebra, II. 429,433—inarithmetic. III. 545— of vulgar fractions, 558—of decimals, 561, 562, 563—by Napier’s rods, XV",Napier,NZ,7,New Zealand,Oceania
"Napier (family of), XI. 251, n",Napier,NZ,7,New Zealand,Oceania
"New Caledonia, IV. 214 ; XVI. 526",,NC,7,New Caledonia,Oceania
"New Zealand, XXI. 975; IV. 215— cannibalism in III. 249—botany of, V. 78—Captain Cook’s visits to, VII",,NZ,7,New Zealand,Oceania
"NEW New Zealand flax, XXL 823, 720",,NZ,7,New Zealand,Oceania
"New Zealand Association and Company, XXL 978",,NZ,7,New Zealand,Oceania
"489—of Buenos Ayres, V. 655 Glas¬ gow, X. 545 ; India, XI. 465 Nor¬ way, XVI- 273 ; and Turkey, XXL 426—Roman Acta Diurna, II. 130— Pekin Gazette, VI. 552 — Egyptian Moniteur, V1TI. 529 — New Zealand Gazette, XXL 980",,"IN,TR,NZ,EG",7,"India,Turkey,New Zealand,Egypt","Asia,Asia,Oceania,Africa"
"——— (Isthmus of), XVI. 781—pro¬ posed canal across, II. 651; XVI. 28 —communication with New Zealand across, XXI. 983",,NZ,7,New Zealand,Oceania
"Paramatta, XVII, 65 ; XXL 712",Paramatta,AU,7,Australia,Oceania
"23—New Zealand, IV. 216; XXI. 977 —Otaheite, XVIII. 326—Sandwich Islands, 321 — Paraguay, II. 630 ; XVII. 57; XVIII. 143—Peru, XVII",,"NZ,PY,PE",7,"New Zealand,Paraguay,Peru","Oceania,South America,South America"
"Rockingham (Marquis of), his adminis¬ tration, V. 422 — his patronage of Burke, 713","Rockingham, Burke","AU,US",7,"Australia,United States","Oceania,North America"
" , Nelson’s expedition against, XVI. 82",Nelson,NZ,7,New Zealand,Oceania
"  (Granville), his opposition to the slave-trade, XX. 384",Granville,AU,7,Australia,Oceania
"Sunbury, in Middlesex, XX. 808",Sunbury,AU,7,Australia,Oceania
"Tasman, his discovery of New Holland, IV. 204, 205; and New Zealand, 215 —his account of the New Hollanders, 208—Papua visited by, 211—explora¬ tory voyage of, X. 402",,NZ,7,New Zealand,Oceania
"493—Daru’s History of, 630—Doge of, VIII. 90—glass-manufacture, X",Daru,PG,7,Papua New Guinea,Oceania
"Waitemata, in New Zealand, XXL 983",,NZ,7,New Zealand,Oceania
"344 ; Japan, 516 ; Java, 532 ; Ma¬ deira, XIII. 671; New Caledonia, IV",,"JP,NC",7,"Japan,New Caledonia","Asia,Oceania"
