Entry,City,Country code,Edition,Country,Continent
"Em, a German liquid measure, II. 172",,DE,7,Germany,Europe
"Aerschot, a city in the Netherlands, II",,NL,7,Netherlands,Europe
"Eschylus, II. 196; XX. 448—his im¬ provements of the Greek drama, VIII- 144—effects of the performance of his tragedy the Eumenides, 146—charac¬ ter of his works, 148—Stanley’s edi¬ tion of them, XX. 562",Stanley,GB,7,United Kingdom,Europe
" (Clodius), Roman actor, II. 198",Roman,RO,7,Romania,Europe
"Etian, Roman general, XIX. 422",Roman,RO,7,Romania,Europe
"Aetion, Greek painter, II. 199",,GR,7,Greece,Europe
"Afer (Domitius), Roman orator, II. 209",Roman,RO,7,Romania,Europe
"Afragola, a Neapolitan town, II. 219",Afragola,IT,7,Italy,Europe
"Afwestad, copper-work in Sweden, II",,SE,7,Sweden,Europe
"Agaro, an island of Sweden, II. 241",,SE,7,Sweden,Europe
"Agatha (St), an Austrian town, II. 242",,AT,7,Austria,Europe
"Agatho, a Greek poet, II. 242",,GR,7,Greece,Europe
"Agde, a French city, II. 242",Agde,FR,7,France,Europe
"Agelnoth, archbishop of Canterbury, II. 243",Canterbury,GB,7,United Kingdom,Europe
"Agen, in France, II. 243",Agen,FR,7,France,Europe
"Agenois, in France, II. 243",,FR,7,France,Europe
"Aggerhuus, a province of Norway, II",,NO,7,Norway,Europe
"Aggers-herred, in Norway, II. 244",,NO,7,Norway,Europe
"Agher, an Irish town, II. 245",,IE,7,Ireland,Europe
"Aglar, an Austrian city, II. 246",,AT,7,Austria,Europe
"Agnel, old French coin, II. 247",,FR,7,France,Europe
"Agordo, an Austrian town, II. 249",,AT,7,Austria,Europe
"Agram, in Croatia, II. 250",,HR,7,Croatia,Europe
"Agramont, a Spanish town, II. 250",,ES,7,Spain,Europe
"Agrarian laws, Roman, II. 250 ; VI",Roman,RO,7,Romania,Europe
"Agreda, a Spanish town, H. 250",,ES,7,Spain,Europe
"Agria, a town in Hungary, II. 250",,HU,7,Hungary,Europe
"  (George), a German physician, II. 251",George,"ZA,DE",7,"South Africa,Germany","Africa,Europe"
"731—taxes on rent, XXI. 103 ; on produce, 112 —tithes, 113—timber, XXI. 292—turnip-fly, 602.—See Corn- laws, Cottage System, Dairy, Drain¬ ing, Irrigation, Veterinary Science, Wheat, &c.—Agriculture in Afgha¬ nistan, II. 217—Aberdeenshire, 29 —Abyssinia, 61—Antrim, III. 275 —Arragon, 373—Argyleshire, 483— Armagh, 572—Asia, 680—Austria and Hungary, IV. 223, 230, 232—Ayr¬ shire, 259—Banffshire, 344—Bedford¬ shire, 516—Bengal, 565, 566—Berk¬ shire, 586—Berwickshire, 598—Brazil, V. 206—Breconshire, 225—Bucking¬ hamshire, 634—Buenos Ayres, 645— Caermarthenshire, V. 771—Caernar¬ vonshire, 773—Caithness, 781—Cam¬ bridgeshire, VI. 33 — Cardiganshire, 137—Carinthia, 142—Carlow, 143— Cavan, 256—Cheshire, 510—Chili, 530 —China, 579—Clackmannanshire, 720 —Clare, 726—Cork, VII. 331—Corn¬ wall, 367 — Cumberland, 536 — Den¬ bighshire, 717—Denmark, 726—De¬ vonshire, 746—Donegal, VIII. 113— Dorsetshire, 120—Down, 133—Dub¬ lin, 235—Dumbartonshire, 259—Dum¬ friesshire, 261—Durham, 290—Edin¬ burghshire, 430—England, 764—Es¬ sex, IX. 369—Fermanagh, 517—Fife, 544 — Flanders, XVI. 142 — Forfar¬ shire, IX. 745—France, X. 173—Gal¬ way, 305—Germany, 484, 488—Gla¬ morganshire, 531 — Gloucestershire, 586—Greece, 725—Haddingtonshire, XI. 103—Hampshire, 128—Hanover, 137—Herefordshire, _ 273—Hertford¬ shire, 284—Hindostan, 379—Hunt¬ ingdonshire, 758—Ireland, XII. 406— Italy, 488, 470—Japan, 510—Kincar¬ dineshire, 722—Kinross-shire, 730— Kirkcudbrightshire, 7 35—Kildare, 712 —Kilkenny, 715—Lanarkshire, XIII","Antrim, Asia, Ayr, Bedford, Carlow, Cheshire, Cork, Cumberland, Durham, Hanover, Hertford, Kilkenny","US,IE,GB,AT,HU,BR,CN,DK,FR,DE,GR,IT,JP,PH",7,"United States,Ireland,United Kingdom,Austria,Hungary,Brazil,China,Denmark,France,Germany,Greece,Italy,Japan,Philippines","North America,Europe,Europe,Europe,Europe,South America,Asia,Europe,Europe,Europe,Europe,Europe,Asia,Asia"
"50—Lapland, 107—Leicestershire, 209 —Leitrim, 223—Limerick, 349—Lin¬ colnshire, 352—Lombardy, 470, 480— the vicinity of London, 506—London¬ derry,551—Longford, 556—Louth,575 —Madagascar, XIII. 666—Malta, XIV","Limerick, London, London, Louth","GB,MG,MT,US",7,"United Kingdom,Madagascar,Malta,United States","Europe,Africa,Europe,North America"
"185 —Norfolk, 244; XI. 764—Nor¬ thumberland, XVI. 254—Norway, 265 —Nova Scotia, 267—Odessa, 322— Ohio, 327—Orkney, 541—Oxfordshire, 686 — Pembrokeshire, XVII. 183— Perthshire, 290—Poland, XVIII. 212— Portugal, 179—Prussia, 691—Queen’s County, 787—Radnorshire, XIX. 11— Renfrewshire, 120—Rome, 434—Ros¬ common, 479—Ross-shire, 484, 486— Roxburghshire, 512—Russia, 568, 575 —Rutlandshire, 592—Shropshire, 622 —Savoy, 649—Sardinia, 650—Saxony, 670—Scotland, 752 ; XI. 764—Selkirk¬ shire, XX. 85—Seville, 163—Siberia, 325—Sligo, 393—Somersotshire, 475— AGR—AIL Spain, 518—Staffordshire, 559—Stir¬ lingshire, 730—Suffolk, 789—Sussex, XXI. 9—Sutherland, 11—Sweden, 31 —Switzerland, 48—Tennessee, 182- Isle of Thanet, 190—Tipperary, 314— Tuscany, 432—Tyrone, 440—United States, 463; H. 646—Virginia, XXI","Norfolk, Odessa, Orkney, Rome, Sligo, Suffolk, Virginia","US,ZA,NO,PL,PT,RU,ES,SE,CH,IE",7,"United States,South Africa,Norway,Poland,Portugal,Russian Federation,Spain,Sweden,Switzerland,Ireland","North America,Africa,Europe,Europe,Europe,Europe,Europe,Europe,Europe,Europe"
"Ahaus, II. 361",Ahaus,DE,7,Germany,Europe
"Ahun, a French town, II. 363",,FR,7,France,Europe
"Ahuys, a Swedish town, II. 363",,SE,7,Sweden,Europe
"Aichstadt, a German town, II. 363",,DE,7,Germany,Europe
"Ain, a department in France, II. 367",,FR,7,France,Europe
"Airdrie, XIII. 50",Airdrie,GB,7,United Kingdom,Europe
"Aisne, in France, II. 368",,FR,7,France,Europe
"Ajaccio, in Corsica, II. 363",Ajaccio,FR,7,France,Europe
"Akerman, in Russia, II. 370",,RU,7,Russian Federation,Europe
"Akhtiar, or Sevastopol, II. 370; VII",Sevastopol,UA,7,Ukraine,Europe
"Alani, X. 478 ; XIX. 413—their irrup¬ tion into Spain, XX. 492",,ES,7,Spain,Europe
"Alaric, II. 374—his invasion of the Roman empire, XIX. 420",Roman,RO,7,Romania,Europe
"Alava, in Spain, II. 374",,ES,7,Spain,Europe
"Alba, II. 375",Alba,IT,7,Italy,Europe
"Albacete, Spanish town, II. 375",Albacete,ES,7,Spain,Europe
"Albania, II. 376—language of, XIII. 90",,AL,7,Albania,Europe
"Albanians in Greece, X. 738",,GR,7,Greece,Europe
"Albert, emperor of Austria, XXL 43",,AT,7,Austria,Europe
" of Mecklenburg, king of Sweden, XXL 13",,SE,7,Sweden,Europe
" , a town in Hungary, II. 381",,HU,7,Hungary,Europe
"Albi, French town, II. 381",Albi,FR,7,France,Europe
"Albufeira, II. 884",Albufeira,PT,7,Portugal,Europe
"(vegetable), VI. 478 ; V. 51—of ALC—ALE seeds, III. 75; XXI. 567,  Albuquerque, Spanish town, II. 385",Albuquerque,"US,ES",7,"United States,Spain","North America,Europe"
"Alby, in France. II. 385",,FR,7,France,Europe
"Alcabala, Spanish tax, XX. 522",,ES,7,Spain,Europe
"Alcamo, a Sicilian city, II. 386",Alcamo,IT,7,Italy,Europe
"Alcaniz, a Spanish town, II. 386",,ES,7,Spain,Europe
"Alcantara, in Spain, II. 386—in Bra¬ zil, XIV. 241—knights of, II. 386",Bra,"ES,IT",7,"Spain,Italy","Europe,Europe"
"Alcaraz, a Spanish city, II. 386",,ES,7,Spain,Europe
"Alcaudete, a Spanish town, II. 386",,ES,7,Spain,Europe
"Alcavala, Spanish tax, II. 387",,ES,7,Spain,Europe
" —, Greek antiquary, XII. 291",,GR,7,Greece,Europe
"Alcira, Spanish town, II. 387",,ES,7,Spain,Europe
"Alcman, Greek poet, II. 388",,GR,7,Greece,Europe
"Alcobaza, in Portugal, II. 388",,PT,7,Portugal,Europe
"Alcoy, a Spanish city, II. 391",Alcoy,ES,7,Spain,Europe
"Aldus, his Greek Bible, IV. 614—his edi- tions of the Greek classics, 626—his correction of the press, XVIII. 558",,GR,7,Greece,Europe
"Ale, II. 396—brewing of, V. 230—its difference from beer, 252—Irish trade in, XII. 406—Scotch manufacture of",,IE,7,Ireland,Europe
"Alegrette, Portuguese town, II. 397",,PT,7,Portugal,Europe
"Alencon, in France, II. 399",,FR,7,France,Europe
"Alentejo, in Portugal, II. 399",,PT,7,Portugal,Europe
"Alessandria, II. 401",Alessandria,IT,7,Italy,Europe
"■, emperor of Russia, reign of, ALF—ALI lation of Boethius, IV. 7 30^ his Domes¬ day Book, VIII. 100—his ships, XX",,RU,7,Russian Federation,Europe
"  in Russia, II. 413",,RU,7,Russian Federation,Europe
"Alexandrow, in Russia, II. 414",,RU,7,Russian Federation,Europe
"ALEXANDR0WSK,in Russia, II. 414",,RU,7,Russian Federation,Europe
"Alexei, emperor of Russia, XIX. 540",,RU,7,Russian Federation,Europe
"Alexicacus, II. 414 Alexin, in Russia, II. 414",,RU,7,Russian Federation,Europe
"Alfaro, a Spanish town, II. 415",,ES,7,Spain,Europe
"Algarve, in Portugal, II. 420",,PT,7,Portugal,Europe
"—denotes both quantity and the ope¬ rations on quantity by means of con¬ ventional symbols, 445—excellence of this, ib.—difference in practice between the algebraical and geometrical me¬ thod of treating quantity, 445—obser¬ vations on the use of the signs plus and minus, 4 4 6—extraction of the cube root first discovered by the Arabians, 583—observations on the algebraical signs, 593—Descartes’s contributions to, 594; VI.181—proposal of the Con¬ choid, by Newton, I. 595—advance made in, by the discoveries of Leib¬ nitz, ib.—discoveries of De Moivreand Stirling, 595—theory of quadratic fac¬ tors, 596—account of improvements made in algebra, 596-7—applications of, and notice of elementary works on, ib.—valuable results of the introduc¬ tion of, 444—of sines and cosines, XIV. 323—annuities treated algebrai¬ cally, III. 220. See Equations, Nega¬ tive Sign, Series, &c","Newton, Stirling","US,GB",7,"United States,United Kingdom","North America,Europe"
"Algeziras, Spanish city, II. 502",,ES,7,Spain,Europe
"Alhama, Spanish city, II. 512",,ES,7,Spain,Europe
"Alicante, II. 515—battle near, V. 534",Alicante,ES,7,Spain,Europe
"Alison (Archibald), his theory of beauty, IV. 487 ; XXI. 90—on the pleasure arising from the study of antiquity, IV. 492—on associations peculiar to individuals, 494—on the beauty of Greek architecture, 496",,GR,7,Greece,Europe
"Allagna, Italian town, II. 517",,IT,7,Italy,Europe
"Allegory, II. 520—fondness of the orientals for, XVII. 377—French alle¬ gorical romance, XVIII. 164",,FR,7,France,Europe
"Allemond, French town, II. 523",,FR,7,France,Europe
"Alloa, in Clackmannanshire, II. 528— ferry at, VI. 720—collieries, 721— manufactures and trade, ib",Alloa,GB,7,United Kingdom,Europe
"Allos, in France, II. 529",,FR,7,France,Europe
"Almada, Portuguese town, II. 529",Almada,PT,7,Portugal,Europe
"Almagro, a Spanish fortress, II. 529",,ES,7,Spain,Europe
"Almajora, Spanish town, II. 531",,ES,7,Spain,Europe
"Almansa, Spanish city, II. 533",Almansa,ES,7,Spain,Europe
"Almanzor, a Moorish general in Spain, XX. 496",,ES,7,Spain,Europe
"Almaraz, Spanish town, II. 533",,ES,7,Spain,Europe
"Almaric, II. 533, Almazan, Spanish town, II. 533",,ES,7,Spain,Europe
"Almazarron, Spanish town, II. 533",,ES,7,Spain,Europe
"Almelo, II. 534",Almelo,NL,7,Netherlands,Europe
"Almeria, Spanish city, II. 534",,ES,7,Spain,Europe
"Almunecar, Spanish city, II. 537",,ES,7,Spain,Europe
"Alomya, insects', IX. 223, Alonso, king of Portugal, XVIII. 463",,PT,7,Portugal,Europe
"364—Phoenician, 366—Arabic, 371— Ethiopic, 375—Egyptian, 377—-Sans¬ crit, 384—Bengalese, 385—Greek, 396 —Gothic, 418—for the blind, IV. 697 —finger, 699; VII. 650—origin of al¬ phabetic writing, XVII. 362—propos¬ ed universal alphabets, V. 321",,"EG,GR",7,"Egypt,Greece","Africa,Europe"
"Alphonso I„ king of Portugal, II. 552",,PT,7,Portugal,Europe
"  III., IV., V., and VI., kings of Portugal, II. 553, 554",,PT,7,Portugal,Europe
" (Lower and Higher), depart¬ ments of France, II. 563",,FR,7,France,Europe
"Alpujarras, in Spain, II. 563",,ES,7,Spain,Europe
"Alsfeld, II. 564",Alsfeld,DE,7,Germany,Europe
"Alsheda, in Sweden, II. 564",,SE,7,Sweden,Europe
"Also-Kubin, in Hungary, II. 564",,HU,7,Hungary,Europe
"Alsop (Anthony and Vincent), II. 564, Alstahoug, in Norway, II. 565",Vincent,"NO,US",7,"Norway,United States","Europe,North America"
"Alsted, in Denmark, II. 565",,DK,7,Denmark,Europe
"Altamont, Italian town, II. 566",Altamont,"US,IT",7,"United States,Italy","North America,Europe"
"Altamura, Neapolitan city, II. 566",Altamura,IT,7,Italy,Europe
"Altdorf, II. 567 ALT—AMA Altea, Spanish town, II. 567","Altdorf, Altea","ES,DE",7,"Spain,Germany","Europe,Europe"
"Altena, or Altona, II. 567","Altena, Altona",DE,7,Germany,Europe
"Altenburg, II. 567",Altenburg,DE,7,Germany,Europe
"Altona, II. 570",Altona,DE,7,Germany,Europe
"Altrincham, in Cheshire, II. 571","Altrincham, Cheshire","GB,US",7,"United Kingdom,United States","Europe,North America"
"Altsol, in Hungary, II. 571",,HU,7,Hungary,Europe
"Altstrelitz, in Germany, II. 571",,DE,7,Germany,Europe
"Altzeg, German town, II. 571",,DE,7,Germany,Europe
"Alvelade, Portuguese town, II. 580",,PT,7,Portugal,Europe
"Alvinz, in Croatia, II. 580",,HR,7,Croatia,Europe
"Alzey, in Germany, II. 581",Alzey,DE,7,Germany,Europe
"Alzira, a Spanish town, II. 581",Alzira,ES,7,Spain,Europe
"Amal, Swedish town, II. 582",,SE,7,Sweden,Europe
"• (Saint), French cities, II. 586",,FR,7,France,Europe
"Amabante, a Swedish order of knight¬ hood, II. 586",,SE,7,Sweden,Europe
"Ambebt, in France, II. 594",,FR,7,France,Europe
"Ambiani, now Amiens, II. 594",Amiens,FR,7,France,Europe
"Ambierle, French town, II. 594",,FR,7,France,Europe
"Ambleteuse, French town, II. 595",,FR,7,France,Europe
"Amboise, French town, II. 595",,FR,7,France,Europe
"Amby, in the Netherlands, II. 604",,NL,7,Netherlands,Europe
"Amelot de la Houssai (Nicholas), II. 604, Amelotte (Denis), 11, 605—his French New Testament, IV. 616",,FR,7,France,Europe
"735, 737—languages of, XVII. 423, 555—volcanoes, 512—cataracts, 525 —animals, 551—peopling of, 555— course of rivers, XIX. 252—Robert¬ son’s History of, 301—Popery in, 316 —Russian possessions in, 590—ser¬ pents, XX. 133, 137—negro slavery, 384—steam-navigation to, 691—is the sugar cane a native of? 791—timber of, XXI. 295",,RU,7,Russian Federation,Europe
"196—Humboldt’s vertical section of, 402—war between the British and French in, V. 383-4—Canadian In¬ dians, VI. 65—remarkable wooden bridge in, 292—temperature of, 764; XVII. 543—British colonies in, VII",,"GB,FR",7,"United Kingdom,France","Europe,Europe"
" (South), French scientific expe¬ dition to, V. 144 ; IX. 548—recogni¬ tion by Britain of the independence of the republics of, 560—trade with Eng¬ land, VIII. 779, 781—mines, XV. 264 —inland navigation, XVI. 28—birds, 552—plains, XVII. 502—heights of mountains of, 505, 556—volcanoes in, 513—lakes, 522—equinoxial plants, 546—map of, II. PI. 23",,FR,7,France,Europe
"Amersfort, a Dutch city, II. 654",,NL,7,Netherlands,Europe
"Amersham, in Bucks, II. 654",Amersham,GB,7,United Kingdom,Europe
"Amiens, II. 656—cotton-manufacture of, VII. 417—peace of, V. 506-8 ; X",Amiens,FR,7,France,Europe
"Amoneburg, in Germany, II. 664",,DE,7,Germany,Europe
"Ampfere (Mons.), elegant experiment of, on the projection of water through a vertical slit, I. 611—on electro-mag¬ netism, VIII. 574; XXI. 684—on op¬ tics, XVI. 373—his electro-dynamic cylinders, XXI. 685—his revolving battery, ib.—his electripeter, 689",Mons,BE,7,Belgium,Europe
"Amphiaraus, Greek prophet, II. 666- oracle of, XVI. 516",,GR,7,Greece,Europe
"Amras, in Germany, II. 671",,DE,7,Germany,Europe
"Amygdaloid in Iceland, XII. 148",,IS,7,Iceland,Europe
"Amyot (James), bishop of Auxerre, and grand almoner of France, II. 673",Auxerre,FR,7,France,Europe
"Anastasio (St), Italian city, II. 683",,IT,7,Italy,Europe
"Anastasius I, and II., Roman emperors, II. 683",Roman,RO,7,Romania,Europe
"Anatomy (human), II. 684—Dr Barclay on its nomenclature, IV. 378—study of, necessary for correct drawing, VIII. 183—London school of, XIII",London,GB,7,United Kingdom,Europe
"Anaxander, Greek actor, VIII. 150",,GR,7,Greece,Europe
"Anaxarchus, a Greek philosopher of the Eleatic sect, III. 102",,GR,7,Greece,Europe
" , Greek historian, III. 102",,GR,7,Greece,Europe
"Ancarano, Italian town, III. 103",,IT,7,Italy,Europe
"Ancenis, in France, III. 103, Ancestors, III. 103",,FR,7,France,Europe
"Ancillon (M.), on the doctrines of the French and German schools of philo¬ sophy, I. 186",,"FR,DE",7,"France,Germany","Europe,Europe"
"Ancona, in Italy, II. 109 ; XVII. 3",Ancona,IT,7,Italy,Europe
"Ancre, French town, III. 109",,FR,7,France,Europe
"Andegavj, or Andegavus, III. Ill, Andelys, in France, III. 111",,FR,7,France,Europe
"Andeol (St), French town, III. 111",,FR,7,France,Europe
"Andernacht, German town, III. 111",,DE,7,Germany,Europe
"Andero (St), Spanish town, III. 111",,ES,7,Spain,Europe
"Andeuse, a French city, III. 119",,FR,7,France,Europe
"Andorre, or Andorra, III. 119",,AD,7,Andorra,Europe
" (St), Hungarian town. III. 120",,HU,7,Hungary,Europe
"Andria, HI. 123",Andria,IT,7,Italy,Europe
"Andujan, Spanish city, III. 126",,ES,7,Spain,Europe
"Anduze, French town, III. 126",,FR,7,France,Europe
" (St), Italian town, III. 127",,IT,7,Italy,Europe
"Angers, ip France, III. 128",Angers,FR,7,France,Europe
"Anghiera, Italian town, III. 128",,IT,7,Italy,Europe
"Angles, old German nation, III. 132",,DE,7,Germany,Europe
" (marquis of), on Catholic eman¬ cipation, V. 575—his government of Ireland, XII. 389",,IE,7,Ireland,Europe
"Angouleme, in France, HI. 153",,FR,7,France,Europe
"Angoumois, in France, III. 153",,FR,7,France,Europe
"Angri, Neapolitan town, III. 154",Angri,IT,7,Italy,Europe
"Anna, or Ana, in Arabia, III. 194",Anna,RU,7,Russian Federation,Europe
"Annaberg, German city, III. 194",,DE,7,Germany,Europe
" > empress of Russia, XIX. 546",,RU,7,Russian Federation,Europe
"Annecy, Sardinian city, III. 197",Annecy,FR,7,France,Europe
"Annonay, French town, HI. 198",Annonay,FR,7,France,Europe
"Annot, French city, HI. 198",,FR,7,France,Europe
"Annover, Spanish town, HI. 198",,ES,7,Spain,Europe
"Ans.e, in astronomy. III. 237",Ans,BE,7,Belgium,Europe
"Ansbach, in Bavaria, HI. 237",Ansbach,DE,7,Germany,Europe
"Anse, French town, III. 237",,FR,7,France,Europe
"Anselm, archbishon of Canterbury, III 237; I. 309 ; VIII. 714",Canterbury,GB,7,United Kingdom,Europe
"Anslo, Norwegian port, HI. 238",,NO,7,Norway,Europe
"Antequera, in Spain, III. 247",Antequera,ES,7,Spain,Europe
"Antesignani, Roman soldiers, HI. 247",Roman,RO,7,Romania,Europe
"Anthemius, Roman emperor, XIX. 423",Roman,RO,7,Romania,Europe
"ANT—ANT Antibes, a French town, III. 249",Antibes,FR,7,France,Europe
"Antisthenes, Greek philosopher, III",,GR,7,Greece,Europe
"Antoine, French town, III. 269",,FR,7,France,Europe
"Antonia (Saint), French town, III. 269",,FR,7,France,Europe
"Antonides Vander Goes (John),Dutch poet, III. 269",Goes,NL,7,Netherlands,Europe
"Antoninus Fids, Roman emperor, III",Roman,RO,7,Romania,Europe
"— Philosophus (Marcus Aurelius), Roman emperor, III. 270—reign of, XIX. 408—English translations of his Meditations, XV. 444",Roman,"RO,UK",7,"Romania,N/A","Europe,N/A"
"Antrim, in Ireland, III. 274i Antwerp, III. 276—commerce of, VII",Antrim,"IE,GB",7,"Ireland,United Kingdom","Europe,Europe"
"Anycius Olybrius, a Roman emperor, XIX. 423",Roman,RO,7,Romania,Europe
