Entry,City,Country code,Edition,Country,Continent
"561; VIII. 435; XVII. 674—its power in regard to avarice, &c., I. 366-68—in connection with the sense of the beau¬ tiful, IV. 488, et seq.; XXI. 90—Con¬ dillac on, VII. 204—its influence on dreams, VIII. 190—in connection with instinct, XII. 297, et seq.—laws of, XV. 481—Plato on, XVIII. 32",Plato,CO,7,Colombia,South America
"Astorga, Spanish city, III. 719",Astorga,"BR,ES",7,"Brazil,Spain","South America,Europe"
"  (St), a town in Florida, IV. 192 , IX. 627",Florida,UY,7,Uruguay,South America
"Ayacucho, battle of, XVII. 299",Ayacucho,PE,7,Peru,South America
"BAR Barcelona, IV. 372—taken by the Earl of Peterborough, V. 370","Barcelona, Peterborough","VE,GB",7,"Venezuela, Bolivarian Republic of,United Kingdom","South America,Europe"
 (Peruvian). See Cinchona,,PE,7,Peru,South America
"Barl^us (Gaspar), IV. 380",Gaspar,BR,7,Brazil,South America
"Barra, IV. 404",Barra,BR,7,Brazil,South America
"Beautiful, signification of the word, in Plato’s works, I. 301",Plato,CO,7,Colombia,South America
"352—notice of his Analyst, 534—his attack on the calculus, IX. 637—his philosophy, XII. 296—on the analysis of infinites, XIV. 323—on abstract ideas, XIV. 622—on the non-existence of matter, 649—on the source of mo¬ tion, XV. 576—oh Plato, XVII. 797 —on wealth, XVIII. 273, note 2",Plato,CO,7,Colombia,South America
"Body defined, X. 431; XIV. 634—com¬ position of bodies, 643—essences of bodies, 648—distinguished from mind, 670—Plato’s notion of, XVIII. 33",Plato,CO,7,Colombia,South America
"Bolivar (Simon), IV. 741; VII. 96, et seq.—his ambitious motives, 759—his anti-republican principles, 104—his assumption of the dictatorship, 107— his death, 110—his proceedings in Peru, XVII. 299",,PE,7,Peru,South America
"Bolivia, IV. 745 ; II. 644—heights of mountains of, XVII. 505—maps of, Vol. VI. Plate CLVII-2 ; and Vol",,BO,7,"Bolivia, Plurinational State of",South America
"219—his discoveries in Australasia, IV. 211, 212,213,214—his settlement of the Falkland Islands, V. 391—his visit to Otaheite, XVIII. 325",,FK,7,Falkland Islands (Malvinas),South America
"Brazil, V. 188 ; II. 640—history of, V 188—physical geography, 197—statis¬ tics, 201—mountains, II. 609—cli¬ mate, 612—aboriginal population, 630 —revolution, 639—botany, V. 82— tradition of the Deluge, VII. 699— diamonds, VIII. 3, 4, 5—trade with France, X. 190—serpents, XX. 137— weights and measures, XXI. 852— map of, Vol. V. PI. CXXVII-2",,"BR,FR",7,"Brazil,France","South America,Europe"
"Bridge (suspension), XXI. 7—notices of those in Peru, II. 625, 627; III. 118 —China, II. 627—Bootan, IV. 793— Chili, VI. 535—Montrose, XV. 439",Montrose,"PE,CN,US",7,"Peru,China,United States","South America,Asia,North America"
"Buenaventura, V. 638",Buenaventura,CO,7,Colombia,South America
"Cabello, in Venezuela, V. 765 Cabenda, V. 765; III. 153",,VE,7,"Venezuela, Bolivarian Republic of",South America
" (Sebastian), V. 765; VII. 133; XVII. 57—his expedition to La Plata, XVIII. 1—discovery of Newfoundland by, 216","Sebastian, La Plata","US,CO",7,"United States,Colombia","North America,South America"
"Cabral, (Alvarez), X. 308, 399—his dis¬ covery of Brazil, V. 188",,BR,7,Brazil,South America
"Cachias, in Brazil, XIV. 241",,BR,7,Brazil,South America
"Cali, town in Popayan, VI. 21",Cali,CO,7,Colombia,South America
"Callao, town in Peru, VI. 24",Callao,PE,7,Peru,South America
"Camana, in Peru, VI. 30",,PE,7,Peru,South America
"Camapuania, in Brazil, XIV. 325",,BR,7,Brazil,South America
"Canta, in Peru, VI. 98",,PE,7,Peru,South America
"Cariaco, in Colombia, VI. 141",,CO,7,Colombia,South America
"Carlos (San), in Venezuela, VI. 143",San,"VE,ML",7,"Venezuela, Bolivarian Republic of,Mali","South America,Africa"
"Carora, in Venezuela, VI. 151",Carora,VE,7,"Venezuela, Bolivarian Republic of",South America
"CAR—CAS Carthagena, in Colombia, VI. 207— Admiral Vernon’s expedition against, V. 379—plundered by the bucaneers, 625",,CO,7,Colombia,South America
"Casanare, in Colombia, XIII. 402",,CO,7,Colombia,South America
"Castellazzo, VI. 227, Castelli (Bernard), VI. 227,    (Valerio), VI. 227",Castelli,AR,7,Argentina,South America
" , governor of Peru, IV. 756 Castellon de la Plana, VI. 227 Castellorum Operatiq, VI. 227, Castelnaudary, VI. 227",,PE,7,Peru,South America
"Castro, VI. 236—Giovanni—Marim— Nuovo—Reale—del Rio—de Urdiales —Villari—Vireyna, ib",Castro,CL,7,Chile,South America
"Catabamba, in Peru, VI. 237",,PE,7,Peru,South America
"Catamarca, in La Plata, XVIII. 8",La Plata,CO,7,Colombia,South America
"Cauquenes, hot springs of, VI. 524",Cauquenes,CL,7,Chile,South America
"Caxamarca, in Peru, VI. 266",,PE,7,Peru,South America
"Caxamarquilla, in Peru, VI. 266",,PE,7,Peru,South America
"Caxatamba, in Peru, VI. 266",,PE,7,Peru,South America
"Cayambe, XVI. 669",Cayambe,EC,7,Ecuador,South America
"Cayenne, VI. 267 ; XI. 22",Cayenne,GF,7,French Guiana,South America
"Centre, VI. 280; V. 684—that used for the bridge of Orleans, XX. 759",Orleans,BR,7,Brazil,South America
"Chachapoyas, in Peru, VI. 306",Chachapoyas,PE,7,Peru,South America
"Chancay, in Peru, VI. 315",Chancay,PE,7,Peru,South America
"Chayanta, in Bolivia, VI. 339",,BO,7,"Bolivia, Plurinational State of",South America
"Chica, in Peru, XVII. 305",,PE,7,Peru,South America
"Chichas, in Bolivia, VI. 521",,BO,7,"Bolivia, Plurinational State of",South America
"China, VI. 548—breed of swine, II. 338 •—Peruvian civilization probably de¬ rived from, 626—government, ib.— agriculture, 627—burials, ib.—human sacrifices, ib.—^architecture, ib.; III",,"CN,PE",7,"China,Peru","Asia,South America"
"CHI—CHL Chiquitos, in Bolivia, VI. 590",,BO,7,"Bolivia, Plurinational State of",South America
"Cinchona, or Peruvian bark, VI. 698^ VII. 199—alkali in, VI. 463",,PE,7,Peru,South America
"City, VI. 707, Ciudad de las Palmas, VI. 74",Palmas,BR,7,Brazil,South America
"Clergy, VI. 739—of Austria, IV. 234- South America, 753—Belgium, XVI 133 Chili, VI. 537—Colombia, VII 93—England, VIII. 788; XIII. 213 in Edgar’s reign, VIII. 704—France, X. 45, 201—Greece, 739—Iceland, XII. 144—the Ionian Islands, 344-5 —Ireland, 398—Italy, 486—Jamaica, XII. 504—Mexico, XIV. 806—New England, IV. 381—Russia, XIX",,"AT,BE,CO,FR,GR,IS,IE,IT,JM,MX,RU",7,"Austria,Belgium,Colombia,France,Greece,Iceland,Ireland,Italy,Jamaica,Mexico,Russian Federation","Europe,Europe,South America,Europe,Europe,Europe,Europe,Europe,North America,North America,Europe"
"Clodomer, king of Orleans, X. 4",Orleans,BR,7,Brazil,South America
"Cobija, IV. 751",Cobija,BO,7,"Bolivia, Plurinational State of",South America
"Cochabamba, in Bolivia, VII. 10",Cochabamba,BO,7,"Bolivia, Plurinational State of",South America
" (Lord), burning of French ships by, in 1809, V. 528—his proceedings on the coast of Chili, VI. 543; and in Peru, XVII. 298",,"PE,FR",7,"Peru,France","South America,Europe"
"Coffee, VII. 17 ; XII. 500—of Arabia, III. 337—Bourbon, V. 151—Brazil, 206-7—St Domingo, VIII. 107—Java, XII. 529—Mexico, XIV. 801—Mocha, XV. 310—coffee-tree, VII. 17",,"BR,MX",7,"Brazil,Mexico","South America,North America"
"Colombia, VII. 89; II. 641.—institution of the republic of, 639—heights of mountains of, XVII. 505—map of, vol. VII. PI. CLXXVI-2. See Bolivar, Bolivia",,"CO,BO",7,"Colombia,Bolivia, Plurinational State of","South America,South America"
"Colorado, river, XVII. 118",Colorado,BR,7,Brazil,South America
"Concordia, goddess, VII. 197",Concordia,AR,7,Argentina,South America
"Conde (L. de B., Prince of), VII. 201",Conde,BR,7,Brazil,South America
"Conic Sections, VII. 218—parabola’ 221—ellipse, 227—hyperbola, 238  cone and its sections, 252—curvature of conic sections, 254—their areas, 258—Apollonius on, III. 287-8 in¬ troduced into geometry by Plato, XIV. 314—Dr R. Simson on, XX. 358",Plato,CO,7,Colombia,South America
"Coquimbo, VII. 320 ; VI. 539",Coquimbo,CL,7,Chile,South America
" , in La Plata, XVIII. 7",La Plata,CO,7,Colombia,South America
"Coromandel, VII. 370; IV. 570",Coromandel,BR,7,Brazil,South America
"Corrientes, town, VII. 377—province of La Plata, XVIII. 7","Corrientes, La Plata","AR,CO",7,"Argentina,Colombia","South America,South America"
"&c., 338—paper made from, XVII. 8 —its culture in Bengal, IV. 565 ; Bourbon, V. 151 ; Brazil, 206-7 ; Egypt, VIII. 525 ; Greece, X. 724, 730; Louisiana, XIII. 571; Mexico, XIV. 801 ; Asiatic Russia, XIX. 589 ; the United States, XXI, 463—silk cotton tree, VII. 707",,"BR,EG,GR,MX,US",7,"Brazil,Egypt,Greece,Mexico,United States","South America,Africa,Europe,North America,North America"
"Cumana, in Colombia, VII. 535",,CO,7,Colombia,South America
"266 — of Ava, IV. 245—Brazil, V",,BR,7,Brazil,South America
"193—Ireland, XII. 410—the West In¬ dies, 504—Madras, XIII. 673—Mexi¬ co, XIV. 803 ; XV. 263—Peru, 263— Prussia, XVIII. 700—Russia, XIX",,"IE,PE,RU",7,"Ireland,Peru,Russian Federation","Europe,South America,Europe"
"508—of Plato, XVIII. 24—definition and induction known before Socrates, XX. 464 ; and much employed by him, 465. See Logic",Plato,CO,7,Colombia,South America
"662—carat, VI. 132-—diamond-mines of Brazil, V. 193,194,199, 207 ; XV",,BR,7,Brazil,South America
"310 ; Bundelcund, V. 704 ; Hindu¬ stan, XI. 385; Paracatu, XVII. 54",Paracatu,BR,7,Brazil,South America
"Drama, VIII. 143—-Chinese, VI. 558, 570—Greek, XX. 185, 447—Italian, II. 417 — Peruvian, 627 —Spanish, XVIII. 163; XX. 522—Aristotle on dramatic poetry, III. 518 — stage- dances, VII. 614. See Comedy, Tra¬ gedy, Theatre",,"CN,GR,IT,PE,ES",7,"China,Greece,Italy,Peru,Spain","Asia,Europe,Europe,South America,Europe"
"598 ; Luzon, XIII. 604 ; Merida, XIV. .593 ; Norway, XVI. 263— Quito, XVIII. 797 ; Sparta, XX. 526 ; Sumatra, 802—their connexion with volcanoes, XV. 229—changes on sur¬ face of earth, produced by, XVII. 511 —account of the principal, ib",Quito,"NO,EC",7,"Norway,Ecuador","Europe,South America"
"415—the economists cn, VIII. 403— study of natural history, IX. 60— importance of association of ideas in, h EDU—EDW XI. 628—promoted by the Jesuits, XII. 554—views of Bacon, I. 38 ; Locke, XIII. 408, n. 410; Milton, XV. 90, 93 ; Dr Parr, XVII. 94 ; Plato, XVIII. 39 ; Socrates, XX. 440 —schools as affecting health, XIV","Milton, Plato","US,CO",7,"United States,Colombia","North America,South America"
"512. See Blind, Deaf and Dumb, Universities—Education in Armagh, III. 573—Austria, IV. 285—Bavaria, 461—Belgium, XVI. 124, 129—Bogo¬ ta, IV. 734—Bolivia, 753—Brazil, V",Bogo,"AT,BE,BO,BR,PH",7,"Austria,Belgium,Bolivia, Plurinational State of,Brazil,Philippines","Europe,Europe,South America,South America,Asia"
"205—Buenos Ayres, 654—Calcutta, 790—Carlow, VI. 144—Cavan, 257— Chili, 536—Clare, 726—Colombia, VII",Carlow,"CO,IE",7,"Colombia,Ireland","South America,Europe"
"789; I. 249—Sligo, XX. 393—Spain, 521—Sparta, 528—Sweden, XXI. 30 Switzerland, 50—Tennessee, 183-4— Tipperary, 314 — Turkey, 426—Ty¬ rone, 439—Van Diemen’s Land, 555 —Venezuela, 592—Virginia, 659 — Waterford, 810—Westmeath, 861— Wexford, 866—Wicklow, 879—Wur- temberg, 945","Sligo, Virginia, Waterford","ES,SE,CH,TR,VE,IE,ZA,US",7,"Spain,Sweden,Switzerland,Turkey,Venezuela, Bolivarian Republic of,Ireland,South Africa,United States","Europe,Europe,Europe,Asia,South America,Europe,Africa,North America"
" (ancient), VIII. 458—history of, 459 ; X. 470, et seq,—the ten plagues in, XV. 570 ; VII. 629—libraries in, XIII. 286—Alexander’s invasion of, 632—Plato’s visit to, XVIII. 14 — Caesar’s proceedings in, XIX. 397— reduced to a Roman province, 399 See Egyptians, Hieroglyphics, Pha¬ raoh","Plato, Roman","CO,RO",7,"Colombia,Romania","South America,Europe"
"Emigration, VIII. 683 — to Buenos Ayres, V. 646—Canada, VI. 67—Chili, 538—Colombia, VII. 91, 111—New South Wales, XXI. 721—New Zealand, 975—the United States, 460; XVIII",,"CA,CO,NZ,US",7,"Canada,Colombia,New Zealand,United States","North America,South America,Oceania,North America"
"Entre Rios, in La Plata, XVIII. 7","Entre Rios, La Plata","BR,CO",7,"Brazil,Colombia","South America,South America"
"Ethical philosophy, Bacon’s disquisi¬ tions on, I. 35—Hobbes’s principles, 42—Cudworth’s system, 44 —little ETH—ETI attention paid to, at the era of the Restoration, 1.46—Barrow on,ib.—Dr Law’s system, 171-2—Division of the subject, 296-7—Paiey’s views, 298— retrospect of ancient ethics, 299— ethical philosophers of Greece, 300— Plato, 301—Aristotle, 302—Epicu¬ reans and Stoics, ib.—Epicurus and Zeno, 303—system of Stoics, 304— estimate of the practical philosophy of Greece, 305—literature of Alex¬ andria, 306—scholastic ethics, 307, 313—Jewish and Mahommedan wri¬ ters, 308—Augustin’s system, 309— doctrines of Aquinas, Scotus, and Bradwardine, ib.—William of Ock¬ ham and John Gerson, 310 — Aqui¬ nas, ib.—the Mystics, 311—tempta¬ tions and errors Of the scholastic age, 312—nominalists and realists, ib.—■ extensive influence of Aquinas’s sys¬ tem, 312-13—Spanish writers on scho¬ lastic ethics, 314, 422—Grotius’s views of Carneades’s principles and argu¬ ments, 316—Hobbes’s principles ; see Hobbes—difference between the acts resulting from reason and passion, 331—self-love, 342, 366—difference between it and benevolent affections, 344—definition of moral sentiments, 346—conscience, ib,, 402, 407-14— avarice, 366—principle of hoarding, ib","Plato, Of","GR,CO,TR,ES",7,"Greece,Colombia,Turkey,Spain","Europe,South America,Asia,Europe"
"Experience, IX. 466—as a ground of human judgment, XIII. 439, 440— evidence from, XIV. 639—its testi¬ mony slighted by Plato, XVIII. 29",Plato,CO,7,Colombia,South America
"Falkland Islands, XVII. 119 ; V. 143 —dispute between Britain and Spain about them, V. 391",,"FK,ES",7,"Falkland Islands (Malvinas),Spain","South America,Europe"
"Fisheries, IX. 590—of Aberdeenshire, II. 29—America, V. 401—Antrim, III. 276—Argylesbire, 484 — the Baltic, IV. 326—Banffshire, 345— Brazil, V. 209—Caithness, 781—the Caspian Sea, VI. 217—Chili, 526— China, 580—Clare, 726 — Cornwall, VII. 368—Devonshire, 745—Donegal, VIII. 113—Dorsetshire, 120—Down, 133—Dublin, 235—Dumbartonshire, 259—England, 769—the Firth of Fortii, IX. 766-—France, X. 195— Ireland, XII. 408 ; XIV. 839—Italy, XII. 488—Labrador, XIII. 4—Lap- land, 111—Isle of Man, XIV. 213— Naples, XV. 7TO — Newfoundland, XVI. 160; V. 403—Norway, XVI. 269 —Nova Scotia, 288—Boss-shire, XIX","Antrim, Cornwall, Dublin, Man, Naples","US,BR,CN,FR,IE,IT,NO,GB,CA,CI",7,"United States,Brazil,China,France,Ireland,Italy,Norway,United Kingdom,Canada,Côte d'Ivoire","North America,South America,Asia,Europe,Europe,Europe,Europe,Europe,North America,Africa"
"Florida, IX. 624—Indians of, II. 619 —emigration of the Minorcans to, . XV. 281—proposed canal in, XVI",Florida,UY,7,Uruguay,South America
"Formosa, Chinese island, IX. 750—lan¬ guage of, XIII. 92",Formosa,"BR,CN",7,"Brazil,China","South America,Asia"
"141—impossibility of finding proper language to describe the nature and attributes of, 147—Epicurean doc¬ trine that God concerns not himself with the affairs of the world or its inhabitants, III. 176, n. 184—views of the ancients respecting, 504— views of the Athenians, IV. 163, 169; Pythagoras, XIV. 679 ; Plato, XVIII",Plato,CO,7,Colombia,South America
"Goiana, XVII. 237",Goiana,BR,7,Brazil,South America
"646 ; XV. 264—Ashantee, III. 669— Assam, 706—Ava, IV. 241 — Bam- bouk, 338—Bolivia, 748—Brazil, V",,"BO,BR",7,"Bolivia, Plurinational State of,Brazil","South America,South America"
"1.92, 199, 207 ; XII. 587 ; XV. 109 ; XVII. 160—Bukhara, V. 696—Cele¬ bes, VI. 270—Chili, 529, 534—Europe, IX. 409—Hindustan, XI. 384—Hun¬ gary, IV. 230—Ireland, XII. 394- Japan, 512—Jaragua, XVII. 160— Mexico, XIV. 802 ; XV. 260—Peru, XVII. 305—Russia, XIX. 578, 587— Siberia, XX. 327—Sumatra, 804— Thrace, XV. 242—Tibet, XXI. 256— Transylvania, V. 9—United States of America, XXI. 454—Venezuela, 592 —Virginia, 658—What advantage ac¬ crues to a country from colonies pos¬ sessing gold-mines ? VII. 122","Bukhara, Virginia","IE,JP,MX,PE,RU,US,VE,UZ,ZA",7,"Ireland,Japan,Mexico,Peru,Russian Federation,United States,Venezuela, Bolivarian Republic of,Uzbekistan,South Africa","Europe,Asia,North America,South America,Europe,North America,South America,Asia,Africa"
"Gonzago, Brazilian poet, V. 205",,BR,7,Brazil,South America
"631-2—passive obedience, 632 —always spends what it is able to extract from the people, VII. 117—tendency of colonial possessions to produce or prolong misrule, 123—evils of an un¬ due expenditure by, 172—its duties GOV—GRA GRA with respect to trade, 399—offences of the press with respect to, XIII. 276 —Paley on, XVI. 761 — Plato on, XVIII. 37. See Aristocracy, Demo¬ cracy, Despotism, Economists, Mo¬ narchy",Plato,CO,7,Colombia,South America
"29; Egypt, III. 412 ; VIII. 517, 535, «. 2 ; Brazil, V. 199—specific gravity of, XII. 30—metals found in, XV. 277",,"EG,BR",7,"Egypt,Brazil","Africa,South America"
"Guadalupe, mountains, XI. 12",Guadalupe,PE,7,Peru,South America
"Guamanga, town in Peru, XI. 13",,PE,7,Peru,South America
"Guanca Velica, in Peru, XI. 13",,PE,7,Peru,South America
"Guayaquil, XI. 20—trade of, XVIII",Guayaquil,EC,7,Ecuador,South America
"Guaycurues of Brazil, XIV. 325",,BR,7,Brazil,South America
"Guayra, in La Plata, XL 20",La Plata,CO,7,Colombia,South America
"204, et bleaching, 679—botan¬ ists, V. 81—bricks, 258—wars with Britain, V. 336, 338, 343, 347, 416— political movements in 1784, 446— invaded by the Duke of Brunswick, 447—invaded by the British in 1799, 489 ; X. 114—discussions in the Bri¬ tish Parliament on that expedition, V. 494—colonies, VII. 126; in the West Indies, II. 648; the Banda Islands, IV. 340; Brazil, V. 191; Ce¬ lebes, VI. 270; Ceylon, 304-5—com¬ merce, VII. 158 ; with the East Indies, III. 701 ; Berbice, IV. 580; England, VIII. 779 ; Japan, XII. 520 ; Java, 531—mercantile policy, VII. 164— sources of commercial prosperity, 169—short credit, 170—corn-trade, 363—battle of Camperdown, V. 482 ; X.107; VIII. 277—drifting sands, 678- 9—fisheries, IX. 590, 600, 733—con¬ duct of the French towards, X. 39, 42 —conquered by them in 1794, V. 475; X. 98, 94—no usury-laws, XII. 326 —language, XIII. 85—libraries, 314 —variation of the needle, 733—coins, XV. 407, 410—population, 514, 515 inland navigation, XVI. 4, 5—under the French, XVI. 125—loss cf Bel¬ gium, 137—newspapers, 173—irrup¬ tions of the sea, XVII. 511—prisons, XVIII. 584—religion, XIX. 315—rise of naval power, XX. 224—surgeons, 829 — stamp-duties first levied in, XXI. 116—weights and measures, XXI. 853—the Dutch and Belgians compared, XVI. 112—maps of Hol¬ land, XL PI. 287 ; XVI. PI. 380. See Netherlands","Brunswick, Banda","NL,FR,BR,JP,US,IN,GB",7,"Netherlands,France,Brazil,Japan,United States,India,United Kingdom","Europe,Europe,South America,Asia,North America,Asia,Europe"
"Hupeau (M.), his centre for the bridge of Orleans, VI. 286",Orleans,BR,7,Brazil,South America
"Ibarra, XVIII. 798",Ibarra,EC,7,Ecuador,South America
"487 — proofs of, ib. — taught in the ancient mysteries, 671—opinions held respecting it by Aristotle, III. 507 ; Plato, XVIII. 34 ; and Socrates, XX",Plato,CO,7,Colombia,South America
"Imperial, XII. 255—Cities,in Germany, ib.—Diet, ib",Imperial,"DE,PE",7,"Germany,Peru","Europe,South America"
"Incas of Peru, XII. 256 ; XVII. 292, et seq.—their government, II. 625",,PE,7,Peru,South America
"Iron-mines of Bavaria, IV. 459—Brazil, V. 199,208—Britain, XV. 245—Clack¬ mannanshire, VI. 721—Cumberland, VII. 537—Derbyshire, 735—Devon¬ shire, 745 —England, VIII. 768 — Europe, IX. 409—France, X. 178—- Glamorganshire, 532—Hindustan, XI",Cumberland,"BR,FR,US",7,"Brazil,France,United States","South America,Europe,North America"
"Itaparica, island, XIX. 628",Itaparica,BR,7,Brazil,South America
"Jacobina, town in Bahia, XIX. 627",Jacobina,BR,7,Brazil,South America
"Jesuits, XII. 552—in Brazil, V. 190 et-seq.; XVIII. 458; Japan, XIL 519; Ladrone Islands, XVIII. 361 • Para¬ guay, 143; XVII. 57; Peru,- 303— their method of reducing the indige¬ nous Americans to a settled mode of life, II. 626, 630—their opposition to Pascal, IV. 387—their suppression in France, X. 36—founder of the, XII",,"BR,JP,PE,FR",7,"Brazil,Japan,Peru,France","South America,Asia,South America,Europe"
"Joao Del Rey, in Brazil, XII. 587",,BR,7,Brazil,South America
"Joinville, French city, XII. 618",Joinville,"BR,FR",7,"Brazil,France","South America,Europe"
"Joinville’s Memoirs quoted, VI. 611",Joinville,BR,7,Brazil,South America
"1-3, 8—causes which combined to ac¬ celerate its progress after the revival of letters, 16-19—its diffusion has im¬ proved the science of government, 24 —its porgress favoured by the Cru¬ sades, VII. 493—communication of, XIII. 434—pleasures of, XV. 469—a little not dangerous, XVlI. 589  Plato’s opinion of, XVIII. 31",Plato,CO,7,Colombia,South America
"Language, XIII. 60—American lan¬ guages, II. 617—Anglo-Saxon, V. 275 —Celtic, ib.—Chinese, VI. 562— Coptic, VIII. 520—Cornish, VII. 368 —Danish, 729—Etruscan, IX. 388— Malay, XX. 805—Norse, VII. 729— Nubian, VIII. 559—Peruvian, II",,"US,CN,PE",7,"United States,China,Peru","North America,Asia,South America"
"Lipes, in Bolivia, XIII. 370",,BO,7,"Bolivia, Plurinational State of",South America
"201—account of Plato’s logical me¬ thod, XVIII. 26",Plato,CO,7,Colombia,South America
"Lorica, Roman cuirass, XIII. 568","Lorica, Roman","CO,RO",7,"Colombia,Romania","South America,Europe"
"Lota, fish, XII. 218",Lota,CL,7,Chile,South America
"Loxa, in Colombia, XIII. 581—Spanish city, 463",,"CO,ES",7,"Colombia,Spain","South America,Europe"
"Lucanas, in Peru, XIII. 584",,PE,7,Peru,South America
"Lucas (Charles), XII. 381",Lucas,BR,7,Brazil,South America
"Mafra, Portuguese town, XIII. 677",Mafra,"BR,PT",7,"Brazil,Portugal","South America,Europe"
"Maldonado, XV. 432",Maldonado,UY,7,Uruguay,South America
"Maracay, XIV. 239",Maracay,VE,7,"Venezuela, Bolivarian Republic of",South America
"Mariana (John), historian, XIV. 246",Mariana,BR,7,Brazil,South America
"Marianna, city in Brazil, XIV. 247",,BR,7,Brazil,South America
"Matto-Grosso, in Brazil, XIV. 325",,BR,7,Brazil,South America
