Entry,City,Country code,Edition,Country,Continent
"ALE—ALF Aleppo, II. 399—Saladin’s siege of, VIII",Aleppo,SY,7,Syrian Arab Republic,Asia
"624—was a poor judge of merit in painting, III. 281—educated by Aris totle, III. 491—his army, 588—era of, VI. 660—Egypt under, VIII. 469— anecdote of, IX. 577—his geographical discoveries, X. 390—his expedition to India, XI. 409; III. 696—his military exploits and conquests, XIII. 630 et seq.; XI. 474—his death and character, XIII. 639—his will, 641—burial, 642 —monarchy founded by, XV. 381—his invasion of Persia, XVII. 260—Tyre taken by, XXI. 437",Tyre,"EG,IN,LB",7,"Egypt,India,Lebanon","Africa,Asia,Asia"
"All-Saints, II. 516—Bay, ib.; XIX. 628",Bay,PH,7,Philippines,Asia
Altaic or Mongolian race of man. See Mongolian,,MN,7,Mongolia,Asia
"Amadanager, in India, II. 581",,IN,7,India,Asia
"Amanus, mountain in Syria, II. 586",,SY,7,Syrian Arab Republic,Asia
"Ambo, or Ambon, II. 595",Ambon,ID,7,Indonesia,Asia
"America, II. 605—armies of, III. 616— Indian bibles, IV. 618—botany of, V",,IN,7,India,Asia
"Amherst, in India, II. 655i  (General), V. 384",Amherst,"IN,US",7,"India,United States","Asia,North America"
"Amida, Japanese god, II. 656",,JP,7,Japan,Asia
"Amman, in Palestine, XVI. 746","Amman, Palestine","JO,US",7,"Jordan,United States","Asia,North America"
"Amol, a town in Asia,TI. 664",Asia,PH,7,Philippines,Asia
"Anak, II. 682. » Analcime, a mineral, XV. 150—specific gravity of, XII. 26—double refraction of, XVI. 369, 489",Anak,KP,7,"Korea, Democratic People's Republic of",Asia
"Anbar, a town in Asia, III. 103",Asia,PH,7,Philippines,Asia
"Anchor, III. 103; XX. 55—forging of, XII. 443-4—Indian mode of weighing, XIV. 429—in architecture, III. 109- in heraldry, ib",,IN,7,India,Asia
"Andrada (Antonio d’), his travels in Asia, III. 697",Asia,PH,7,Philippines,Asia
"Angora, a city in Asia, III. 153",Asia,PH,7,Philippines,Asia
"Animals—changes on European animals naturalized in America, II. 653—diffi¬ culty of defining the term, III. 155— wherein different from plants, II. 685; III. 155-8—substances of which com¬ posed, 158—harmonious combination Of their organs, 159—variety of organi¬ zation among, ib.—classification of, ib., 169, et seq. ; II. 705; XVII. 549, 585—classifications of Linnaeus, III",Of,TR,7,Turkey,Asia
"Anta;, in architecture, III. 244,461,464",Anta,IN,7,India,Asia
"Ara, or Ara Thuribuli, IIL 323",Ara,IN,7,India,Asia
"295*—in Palestine,748—in Syria,XXI",Palestine,"SY,US",7,"Syrian Arab Republic,United States","Asia,North America"
"Aral, lake, III. 374, 697 ; XVII. 521",Aral,KZ,7,Kazakhstan,Asia
"Ararat, mountain, III. 374",Ararat,AM,7,Armenia,Asia
"375—perspective of, XVII. 283—Mr Brunei’s brick arches, XX. 376—Mr Green’s laminated arches, 377—via¬ duct arches, XXL 638—how to con¬ struct the arch of equilibrium, 640— arch of a circle, X. 438. See Aqueduct, Bridge, Centre, Skew-Bridge",Green,"BN,US",7,"Brunei Darussalam,United States","Asia,North America"
"Architecture, III. 406—French aca¬ demy of, II. 75—Mexican, 623—Pe¬ ruvian, 624, 627—Chinese, 627 ; VI",,"FR,MX,CN",7,"France,Mexico,China","Europe,North America,Asia"
"Arcot, III. 477—payment of the debts of the nabob of, V. 435—Burke’s speech on that subject, 715","Arcot, Burke","IN,US",7,"India,United States","Asia,North America"
"Argimna, town in Armenia, HI. 482",,AM,7,Armenia,Asia
"514; XIX. 200, et seq.—remarks on his comparison of the mind in its first state to a sheet of white paper, I. 364 —^resemblance of Hume’s principles of association to the views of, 427—his definition of motion, 450; and of light, 505—his views regarding the na¬ ture of light* 640—his anatomical knowledge, II. 687—his astronomy, III. 503, 729—his physical tenets, 499 ; IV. 384—possibly derived his system of logic from India, V. 180— high estimation of his works in the middle ages, VII. 495—on dew, 748 —on the dramatic unities, VIII. 162, 174—his Natural History, III. 506, 508 ; XII. 151; XIV. 74 ; XVII. 725 —on comedy, XIII. 121—the prince of logicians, 459—on mathematics, III. 499—on mechanics, XIV. 349— on metaphysics, III. 499 ; XIV. 599 —on perception, III. 507 ; XIV. 604 —on matter, 643—on form, 644—on motion, 657—on the soul, III. 506 ; XIV. 686—on tragedy, XV. 446—on optics, XVI. 348—on ornithology, 545 —compared with Newton, XVII. 435 —on physiognomy, 575 — on plastic nature, 797—on the air, XVIII. 71— on quality, 773—on quantity, 775— his Analytics, III. 511 ; XIX. 106— his Topics, XIX. 106—Ids Dialectic, III. 508 ; VII. 756—his Poetics, III",Newton,"IN,US",7,"India,United States","Asia,North America"
"517—his Ethics, 518—Ids Politics, 525 —design of his philosophy, 529—style Of his writings, 530—his obscurity, ib",Of,TR,7,Turkey,Asia
"Arithmetic, III. 532—early systems of notation, I. 586—origin of the denary system generally referred to India, 587—advantages and gradual exten¬ sion of this system, ib.—decimal frac¬ tions introduced by Stevinus, ib.— notation of decimals brought to its utmost simplicity by Baron Napier, ib.—Advantages and disadvantages of the duodenary scale, ib.— perfect, prime* and composite numbers, 588— antiquity of magic squares, ib.—dif¬ ferent individuals by whom they were constructed* ib.—continued fractions much cultivated during the 18th cen¬ tury, 589—brought to perfection by Euler, ib.—applications of the theory by him, ib.—applied to the solution of numerical equations by Lagrange, 500 —tables of the powers and products of numbers made by Hervert, ib.—of the Greeks, Romans, and Arabians, II. 5, 6, 7, 21—proportion in, 438—of sines, 485—alligation, or solution of INDEX",,IN,7,India,Asia
"13 ARI—ARM questions relating to the mixture of ingredients, 526—binary, IV. 643— Chinese knowledge of, VI. 575—dru- idical knowledge of, VIII. 207—Na¬ pier’s rods, XV. 693—arithmetical board for the blind, IV. 698. See Number, Series, Addition, &c",,CN,7,China,Asia
"987—articles brought up by a diver from sunk ships Of the, VIII. 64",Of,TR,7,Turkey,Asia
"Armenia, III. 574—conquered by Alp Arslan, II. 538",,AM,7,Armenia,Asia
"Armenian alphabet, II. 549—language, XIII. 90—works in that language, II",,AM,7,Armenia,Asia
"585—of Baden, 610—Austrian, 603 ; IV. 233—Bavarian, III. 610; IV. 461 —Brazilian, V. 205—British, III. 616 —Burmese, IV. 245—Carthaginian, III. 589—Chinese, VI. 575—Danish, III. 609 ; VII. 729—of St Domingo, VIII. 107—ancient and modern Egyp¬ tian, III. 580; VIII. 502—French, III. 598; X. 204—of the Germanic confederation, III. 611—ancient and modern Greek, 584, 615—Hanove¬ rian, 610—Indian, XL 463—Mace¬ donian, III. 586—of the middle ages, 595—modern, 596—Neapolitan, 612 —of the Netherlands, 611—ancient Persian, 582—Portuguese, 602—Prus¬ sian, 605—Roman, 589; XIX. 379— Russian, III. 606; XIX. 574—Sar¬ dinian, III. 612—Saxon, 609—of Sinde, XX. 365—Spanish, III; 601; XX. 523 —Spartan, IIL 585—Swedish, 609— Swiss, XXL 47—Theban, III. 588- Tuikish, 612; XXI. 424—of the Unit- ARN—ARS ed States, IIL 616$ XXL 480—of Wurtemberg, III. 610 ; XXI. 947— continental armies in the eleventh century, VIII. 712, n.—standing army, IX. 23; discussions about, V. 456; ad¬ vantages of, XXI. 736—Mr Windham’s act for the improvement of the, V. 520 —Lord Howick’s bill for religious emancipation in the, 521—militia act, 526—royal prerogative in relation to the, XVIII. 522—war-horse, XI. 592","Baden, Roman","NL,CH,RO,AT,BR,GB,CN,FR,GR,IN,PT,RU,ES,SE,SZ",7,"Netherlands,Switzerland,Romania,Austria,Brazil,United Kingdom,China,France,Greece,India,Portugal,Russian Federation,Spain,Sweden,Eswatini","Europe,Europe,Europe,Europe,South America,Europe,Asia,Europe,Europe,Asia,Europe,Europe,Europe,Europe,Africa"
"Artillery, III. 632—field, 633—siege, 637—garrison, 639—exercise of, 641- Park, 643—Train, ib.—Company, ib.— French, 600* 635-6—Spanish, 602— Austrian, 604, 635—Russian, 608—■ Turkish, 614—British, 621, 632— casting of cannon, VI. 84—foot-level, XIII. 257. See Gunnery and Projec¬ tiles",,"FR,ES,AT,RU,TR,GB",7,"France,Spain,Austria,Russian Federation,Turkey,United Kingdom","Europe,Europe,Europe,Europe,Asia,Europe"
"Asia, III. 671—prevalence of castes in, VI. 220—unoccupied land in, VIII. [ ASI—ASS 687—trade with England, VIII. 779, 781—-insects of, IX. 102—languages, XIII. 72, et seq. 90 ; XVII. 379, et seq",Asia,PH,7,Philippines,Asia
"Asperosa, Turkish town, III. 703",,TR,7,Turkey,Asia
"A-spro, fish, XII. 168, Aso, XIV. 153—little used in agricul¬ ture, II. 340—Arabian wild, III. 329 Asiatic, 683—of Hindustan, XL 383 —milk of, VI. 499 ; XV. 76—organs of voice. III. 28",Aso,JP,7,Japan,Asia
"Astara, Persian town, III. 718",Astara,AZ,7,Azerbaijan,Asia
"Astell (Mary), HI. 718",Mary,TM,7,Turkmenistan,Asia
"Purbaeh and Regiomontanus con¬ tributed much to the advancement 01* the science, ib.—publication of Coper¬ nicus’s great work, Astronomia In- staurata, containing the discovery of the earth’s annual and diurnal mo¬ tion, 485—observations of the heavens by Tycho Brahe, 486 ; see Brahe— discoveries of Kepler; see Kepler— discoveries of Galileo ; see Galileo— evidence of the Copernican system de¬ veloped by the discoveries of Kepler and Galileo, 492—beneficial results of its being established, 493—Descartes’ theory of the universe ; see Descartes first complete system of astronomy in which the elliptic orbits were in¬ troduced was the Astronomia Philo- laiea of BulliaJdus, 495—hypothetical views contained in that work, ib.— contributions to the science by Hor- rox, Ward, Riccioli, Hevelius, Hooke, Cassini, and Roemer ; see these heads first establishment of academies, 499—figure and magnitude of the earth; see Figure of the Earth—disco¬ very of universal gravitation by New¬ ton, 554 ; see also Newton— refer¬ ences of the ancients to weight or gravity, 557—clearer views of Coper¬ nicus and Kepler, 558—Galileo sup¬ posed that gravity was a principle be¬ longing to each of the planets indivi¬ dually, but did not extend from the one to the other, ib.—near approxima¬ tion to the truth by Hooke, 559- causes of irregularities in the motion of the moon, 560—Newton’s deter¬ mination of the shape of the earth, 561 —discovery of the aberration of light by Bradley, 569—Newton’s theory of the moon, a work of genius almost superhuman, 663—lunar theory first expanded and improved by Calandrini, ib- completed by Dr Stewart and Walmesley, 664—examination of the subject by Clairaut, ib.—astronomical discoveries of Mayer, 665; see also Mayer—calculations and discoveries of Euler regarding the motions of the planets, 665-6—appearance of Halley’s comet, and calculations of Clairaut regarding its retardation, 667—size and consistence of comets, and me¬ thods of discovering their orbits, 668 —notice of Lagrange’s discourse on the librations of the moon, 669—re¬ searches of Lagrange and Laplace re¬ garding the planetary motions, ib.— Laplace’s discovery of the moon’s se¬ cular equation, 670—Laplace’s com¬ plete theory of the motions of Jupi¬ ter’s satellites, ib.—description of ce¬ lestial refraction, and the solar and lunar parallaxes, 671—discovery of a new planet by Herschel, 672—disco¬ very of four small planets, 673—num¬ ber of stars which passed over Her- schel’s field of view in a quarter of an hour, ib.—speculations regarding the celestial bodies and the constitution of the universe, 674—various esti¬ mates of the number of comets within the known extent of our system, 675 —observations on the earth’s internal structure, ib.; on the limits of the at¬ mosphere, 676 ; on double and mul¬ tiple stars, 677—Aristotle on, III 502—catalogues of the stars, VI. 238 —Chinese knowledge of, 575—Indian, VII. 681—knowledge of the Druids in","Newton, Newton, Bradley, Newton, Laplace, Laplace, Laplace","US,CN,IN",7,"United States,China,India","North America,Asia,Asia"
"■ , in Georgia, X. 470",,GE,7,Georgia,Asia
"Attock, in Hindostan, IV. 173",Attock,PK,7,Pakistan,Asia
"Augusta, island, IV. 191—town in Georgia, X. 470—in Maine, XIV. 44 —in Sicily, IV. 191; XV. 701",Augusta,"GE,US",7,"Georgia,United States","Asia,North America"
"673—penal law, 736—-registration of births &c., XIX. 103—religion, 315- war with Sweden, XXI. 18—Austrian rule in Switzerland, 43—war with Turkey, 413—weights and measures, 851, 848, 849—map of, IV. PI. 104",,"SE,CH,TR,AT",7,"Sweden,Switzerland,Turkey,Austria","Europe,Europe,Asia,Europe"
"Avlona, in Turkey, IV. 256",,TR,7,Turkey,Asia
"Awa, in Japan, IV. 256",,JP,7,Japan,Asia
"Awasi, Japanese island, IV. 256",,JP,7,Japan,Asia
"Babatag, Turkish city, IV. 265",,TR,7,Turkey,Asia
"Baffo, town in Cyprus, IV. 278",,CY,7,Cyprus,Asia
"Bagnialack, Turkish town, IV. 281",,TR,7,Turkey,Asia
"Bam:, IV. 284 ; XV. 698, 709",Bam,IR,7,"Iran, Islamic Republic of",Asia
"Bairout, Syrian town, IV. 291; VI. 717",,SY,7,Syrian Arab Republic,Asia
"Bajaluka, Turkish city, IV. 292",,TR,7,Turkey,Asia
"Baku, or Badku, IV. 302",Baku,AZ,7,Azerbaijan,Asia
"Balasore, in Hindostan, IV. 313",Balasore,IN,7,India,Asia
"Balayan, in Manilla, IV. 313",Balayan,PH,7,Philippines,Asia
" of Mecca, IV. 322",Mecca,SA,7,Saudi Arabia,Asia
"Bamboo, IV. 336—used in the criminal administration of China, VI. 555—pa¬ per made from, XVII. 9",,CN,7,China,Asia
"18 INDEX, BAN Banat, in Hungary, IV. 339",Banat,"HU,IN",7,"Hungary,India","Europe,Asia"
"Bangalore, IV. 345 ; V. 462",Bangalore,IN,7,India,Asia
"Banialuch, in Turkey, IV. 346",,TR,7,Turkey,Asia
" , a Turkish town, III. 269",,TR,7,Turkey,Asia
"Baras, specific gravity of, XII. 27",Baras,PH,7,Philippines,Asia
"Bareilly, in Hindostan, IV. 379",Bareilly,IN,7,India,Asia
"Baruth, Syrian town, IV. 423",,SY,7,Syrian Arab Republic,Asia
"Basalt, XV. 217, 227—specific gravity of, XII. 27—in Ireland, 393—in Van Diemen’s Land, XXI. 554","Van, Diemen","IE,TR,NL",7,"Ireland,Turkey,Netherlands","Europe,Asia,Europe"
"Basartschik, Turkish town, IV. 423",,TR,7,Turkey,Asia
"Batang, IV. 438",Batang,ID,7,Indonesia,Asia
"Bay, IV. 464 ; X. 407",Bay,PH,7,Philippines,Asia
"Bayla, or Bela, IV. 466",Bela,PK,7,Pakistan,Asia
"Beale (Mary), IV. 471",Mary,TM,7,Turkmenistan,Asia
"Becanor, town in India, IV. 502",,IN,7,India,Asia
"Bectasse, Turkish sect, IV. 511",,TR,7,Turkey,Asia
"Bedouins, IV. 517-IIL 330, et seq.-of Palestine, XVI. 748—of Syria, XXL 63. See Arabs",Palestine,"SY,US",7,"Syrian Arab Republic,United States","Asia,North America"
" , or Bir, Turkish town, IV. 537",,TR,7,Turkey,Asia
"Bela, or Bayla, IV. 466",Bela,PK,7,Pakistan,Asia
"Bellaspoor, in India, IV. 548",,IN,7,India,Asia
"Bentham (General), on Brunei’s block- machinery, IV. 704 —his improve¬ ments in dock-yards, VIII. 76, 77, 84, 88",,BN,7,Brunei Darussalam,Asia
"Berkofdscha, Turkish city, IV. 586",,TR,7,Turkey,Asia
"Betis, governor of Gaza, IV. 603",Gaza,PS,7,"Palestine, State of",Asia
"Betlis, Armenian town, IV. 603",,AM,7,Armenia,Asia
"Bettiah, in Hindostan, IV. 604",Bettiah,IN,7,India,Asia
"Biga, ancient chariot, IV. 637",Biga,TR,7,Turkey,Asia
"243—wells of, in Syria, XXI. 60, 61",,SY,7,Syrian Arab Republic,Asia
"Boli, town in Natolia, IV. 740",Boli,CN,7,China,Asia
"315—Philadelphia and Boston book- trade, XVII. 223—Mexican, II. 623— Chinese, XVII. 391. See Bibliogra¬ phy, Copyright, Libraries, Printing","Philadelphia, Boston","US,MX,CN",7,"United States,Mexico,China","North America,North America,Asia"
"Borneo, diamonds of, VIII. 4—trade with Singapore, XX. 367—map of, Vol. XII. PI. CCCVII 2",,SG,7,Singapore,Asia
"Bosnia, in Turkey, V. 23",,TR,7,Turkey,Asia
"Bottoschany, Turkish city, V. 112 Bottrigari (Hercole), V. 142",,TR,7,Turkey,Asia
"Brahmaputra, river in India, V. 175 ; IV. 564—its source, III. 705",,IN,7,India,Asia
"Bridge (suspension), XXI. 7—notices of those in Peru, II. 625, 627; III. 118 —China, II. 627—Bootan, IV. 793— Chili, VI. 535—Montrose, XV. 439",Montrose,"PE,CN,US",7,"Peru,China,United States","South America,Asia,North America"
"230—barracks, 405—cultivation of bo¬ tany, V. 82, 91—trade with Buenos Ayres, 650 ; and with Chili, VI. 533 —date of the revolution of 1688, 655 —coal-trade, VII. 7—collieries, 70— coal, 71—trade with Columbia, 91 — penal colonies, 116—passion for en¬ larging the navy to excess, 122—co¬ lonies, 124—commerce, 160—navi¬ gation-laws, 122, 160 — commercial treaty with France in 1786, 161—ex¬ ports to North America, India, and the West Indies, ib.—books published in, 320 — corn-laws and corn-trade, 333—quantity of corn produced and consumed, 354—American war, 369 — cotton-manufacture, 398, 407 — cutlery, 567 —Druids, VIII. 203- expeditions to Egypt in 1798 and 1807, 489, 497—statistics, IX. 412- fairs, 476—fisheries, 590—Bonaparte’s plan of invasion of, X. 136—French trade with, 189,192—commencement of war of the French revolution, 773 —Indian possessions, XI. 412, etseq. ; dogs, 697—hunting, 740, 746—coun¬ try gentlemen, 740—variation of the needle, XIII. 734—cattle, XIV. 166— stratified rocks, XV. 180—mines, 243 enumerations of population, 523—an¬ cient forests, 572—inland navigation, XVI. 7—school of painting, 724— earthquakes, XVII. 512—increase of population, XVIII. 411—popery, XIX",Columbia,"FR,IN,US,EG",7,"France,India,United States,Egypt","Europe,Asia,North America,Africa"
"■ (James), V. 605—his travels in Abyssinia, II. 54 -7—published account of them, XV. 598—on the balsam of Mecca, IV. 323—on the simoom, VIII",Mecca,SA,7,Saudi Arabia,Asia
"Brunei (Mark Isambard), his block-ma¬ chinery, IV, 704—a diving adventure of, VIII. 60—his mode of cutting ve¬ neers, XIV. 367—his carbonic acid gas engine, XIV. 137—his moulds for ste¬ reotyping, XVIJI. 568—his manner of constructing brick arches, XX. 376— his tunnel under the Thames, XXI. 407",,BN,7,Brunei Darussalam,Asia
"(J. S.), his account of the ruins of Babylon, IV. 269—Jerusalem, XII",Jerusalem,IL,7,Israel,Asia
"545, 549, 550—Palestine, XVI. 739, et seq.—Syria, XXL 59, et seq",Palestine,"SY,US",7,"Syrian Arab Republic,United States","Asia,North America"
"678 ; VII. 695, 697—his worshippers in Ceylon, VI. 304 ; India, XL 399 ; Siam, XX. 323 ; and Tibet, XXI. 257",,IN,7,India,Asia
"Budsdos, Japanese sect, XII. 514",,JP,7,Japan,Asia
"Buhle (M.), on Kant’s Critique of Pure Reason, I. 190—on Kant’s argument for free agency, 197—his History of Modern Philosophy, 283","Kant, Kant",KG,7,Kyrgyzstan,Asia
"Bubckhabdt (John Ludwig), V. 707 ; VIII. 529. n. 2—his account of Ara¬ bia, III. 324, et seq.—his discoveries in Egypt and Nubia, VIII. 558, 559 —his account of Syria, XXL 59, et seq",Ara,"EG,SY,IN",7,"Egypt,Syrian Arab Republic,India","Africa,Asia,Asia"
" (R.), on Indian algebra, II. 425",,IN,7,India,Asia
"Bursa, Turkish city, V. 745",Bursa,TR,7,Turkey,Asia
"Button’s Bay, V. 754",Bay,PH,7,Philippines,Asia
"Byron (Commodore), V. 391, 405—his visit to the Ladrone and Georgian Islands, VIII. 317",,GE,7,Georgia,Asia
"Cadiz, V. 769—Drake’s expedition to, VIII. 757—taken by the English in 1596,758—their attempt upon it in 1702, V. 368",Cadiz,"PH,UK",7,"Philippines,N/A","Asia,N/A"
"Cancar, in Cambodia, VI. 75",,KH,7,Cambodia,Asia
"Canning (George), VI. 81—his acces¬ sion to power, V. 522—duel with Lord Castlereagh, 527—declaration against parliamentary reform, 556—appointed foreign secretary in 1823, 558—his eloquence and popularity, 560; XIX","Canning, George, Castlereagh","IN,ZA,GB",7,"India,South Africa,United Kingdom","Asia,Africa,Europe"
"1—casting of, VI. 84—early use of, in China, 574. See Artillery, Gunnery",,CN,7,China,Asia
" , Chinese province and town, VI",,CN,7,China,Asia
"Capi-Aga, Turkish officer, VI. 110",,TR,7,Turkey,Asia
"Capranu, Turkish village, VI. 127",,TR,7,Turkey,Asia
"Cardona, Spanish town, VI. 139",Cardona,"PH,ES",7,"Philippines,Spain","Asia,Europe"
"Carmine, in crayon-painting, VII. 452 —in dyeing, VIII. 308. » Carmona, Spanish city, VI. 147",Carmona,"PH,ES",7,"Philippines,Spain","Asia,Europe"
"Carpets, VI. 172—Turkish, XXI. 427",,TR,7,Turkey,Asia
"Castes, VI. 220—in India, V. 176; XL 402—their effects there, VII. 395  in ancient Egypt, VIII. 461, 465",,"IN,EG",7,"India,Egypt","Asia,Africa"
"Castlereagh (Lord), his accession to power, V. 522—charge against, con¬ cerning the barter of a Bengal writer- ship, 526—his quarrel with Canning, 527 ; VI. 83—consequences of his death, V. 558, Castlerising, in Norfolk, VI. 235","Castlereagh, Canning, Norfolk","GB,IN,US",7,"United Kingdom,India,United States","Europe,Asia,North America"
"Castries (Bay of), VI. 236","Castries, Bay","LC,PH",7,"Saint Lucia,Philippines","North America,Asia"
" and effect, notion of, XIV. 633— Kant on, XII. 677",Kant,KG,7,Kyrgyzstan,Asia
"Cavalry, VI. 255—Roman, III. 593— modern, 596—French, 600—Austrian, 604—Russian, 607—Turkish, 614— British, 620",Roman,"RO,FR,AT,RU,TR,GB",7,"Romania,France,Austria,Russian Federation,Turkey,United Kingdom","Europe,Europe,Europe,Europe,Asia,Europe"
"Cavite, in the Philippines, VI. 266",,PH,7,Philippines,Asia
"Cedar, XVII. 747, 781, 782, 785—cedars of Lebanon, XXI. 60",Cedar,"LB,US",7,"Lebanon,United States","Asia,North America"
"Chalo, river in Asia, VI. 311",Asia,PH,7,Philippines,Asia
"  (Sir Win.) on Greek and Roman architecture, III. 422, 430—on the principles of Vitruvius,425—his merits as an architect, 429—on Chinese gar¬ dening, VI. 585",Roman,"RO,GR,CN",7,"Romania,Greece,China","Europe,Europe,Asia"
"Chandler (Mary), VI. 317","Chandler, Mary","US,TM",7,"United States,Turkmenistan","North America,Asia"
"Chang-tong, in China, VI. 318",,CN,7,China,Asia
"Chansi, in China, VI. 318",,CN,7,China,Asia
"Characters, VI. 321—Chinese, 563",,CN,7,China,Asia
"Chateaubriand, his account of the Dead Sea, III. 704—of Jerusalem, XII. 544 —of Palestine, XVI. 740, Chateaubriant, VI. 334","Jerusalem, Palestine","IL,US",7,"Israel,United States","Asia,North America"
"Chekwall, in Lahore, VL 340",Lahore,PK,7,Pakistan,Asia
"Chemistry, VI. 341 — vague notions and theories- of the first experimenters in, I. 453—its beneficial application to pharmacy, 454—discoveries of Van Helmont and Roger Bacon, ib.—che¬ mical composition of animal bodies, II. 705; XVII. 618—Bayen’s mode of analyzing minerals, IV. 465—use of the blowpipe in, 713—Mr Cavendish’s influence in promoting discovery in, VI. 261—his experiments on factitious air, ib.—crystallization, VII. 505— application of electricity to, VIII. 572 —chemical changes produced by elec¬ tricity on inorganic bodies, 625; XXL 673, 678, 698—filtration in, IX. 582 —furnaces used in, X. 273—heat from chemical action, XI. 195 — influence of magnetism on chemical action, XIII. 723—influence of che¬ mistry in improving medicine, XIV",Van,TR,7,Turkey,Asia
"Chillis, town in Syria, VI. 545",,SY,7,Syrian Arab Republic,Asia
"China, VI. 548—breed of swine, II. 338 •—Peruvian civilization probably de¬ rived from, 626—government, ib.— agriculture, 627—burials, ib.—human sacrifices, ib.—^architecture, ib.; III",,"CN,PE",7,"China,Peru","Asia,South America"
"12 — cotton-manufacture, 397—silk, VIII. 300 ; XX. 351—silk-worms, IX. 247—trade with India, XL 392, 393; Japan, XII. 521; Java, 531, 533 ; London, XIII. 500 ; Siam, XX",London,"IN,JP,GB",7,"India,Japan,United Kingdom","Asia,Asia,Europe"
"321 ; Singapore, 367 ; the Sooloo Islands, 479; and Tunquin, XXI 408—midwifery, XV. 62—conquered by the Moguls, 317—mythology, 676 —canals, XVI. 3, 30—paper, XVII",,SG,7,Singapore,Asia
