Entry,City,Country code,Edition,Country,Continent
"Many individuals are better known by their titles than by their surnames ; thus, Henry Home is currently re¬ ferred to as Lord Kames, and Sir Thomas Wentworth as the Earl of Strafford. To avoid confusion, it is customary in Biographical Dictionaries to adopt the surname as the word regulating the position of the article; and from this sound practice there is, in the present Index, almost no deviation that the compiler’s knowledge enabled him to avoid. As, however, some readers must be presumed to be ignorant of the surnames of men whose titles are their ordinary designations, titles also are generally inserted, with merely a reference to the surnames. To make inquiry secure, both ought to be consulted",,,7,N/A,N/A
"The only additional remark which seems called for is, that in proper names in which the diphthong ce or ce occurs, the diphthong is retained, instead of being supplanted by the letter e, as is now sometimes the case. The reader will therefore turn to iEtna, not Etna; and to iEolus, not Eolus",,,7,N/A,N/A
J£. C,,,7,N/A,N/A
"GENERAL INDEX A—ABA A, the first letter of the alphabet, II. 1",,,7,N/A,N/A
"Aa, several rivers so named, II. 2",,,7,N/A,N/A
"Aahus, a town in Germany, II. 2",,DE,7,Germany,Europe
"Aalbobg, a Danish see, II. 2—city, ib",,,7,N/A,N/A
"Aalen, in Wirtemberg, II. 3",Aalen,DE,7,Germany,Europe
"Aalsmeer, a town in Holland, II. 3","Aalsmeer, Holland","NL,US",7,"Netherlands,United States","Europe,North America"
"Aalten, a town in Holland, II. 3","Aalten, Holland","NL,US",7,"Netherlands,United States","Europe,North America"
"Aam, a Dutch liquid measure, II. 3",,NL,7,Netherlands,Europe
"Aahadot, a town in Norway, II. 3",,NO,7,Norway,Europe
"Aar, rivers and island so named, II. 3",,,7,N/A,N/A
"Aabassus, a town of Pisidia, II. 3",,,7,N/A,N/A
"Aarau, in Switzerland, II. 3",Aarau,CH,7,Switzerland,Europe
"Aarburg, in Switzerland, II. 3",,CH,7,Switzerland,Europe
"Aardexburg, a Dutch town, II. 3",,NL,7,Netherlands,Europe
"Aargatj, II. 3—manufactures of, XXI",,,7,N/A,N/A
"49—education in, 50",,,7,N/A,N/A
"Aarhuits, in Denmark, II. 3",,DK,7,Denmark,Europe
"Aaron, II. 3, 4",,,7,N/A,N/A
"Aarsens (Francis), II. 4",,,7,N/A,N/A
"Aarwangen, a Swiss town, II. 4",,SZ,7,Eswatini,Africa
"Aasar, a town in Palestine, II. 4",Palestine,US,7,United States,North America
"Aaserald, a town in Norway, II. 4",,NO,7,Norway,Europe
"Aasi, river, II. 4",,,7,N/A,N/A
"Aastrup, a town in Denmark, II. 4",,DK,7,Denmark,Europe
"Ab, a Hebrew and Syriac month, II. 4",,,7,N/A,N/A
"Aba, II. 5",Aba,NG,7,Nigeria,Africa
"Ababde Arabs, II. 225 ; IX. 377",,,7,N/A,N/A
"Abacjentjm, a Sicilian town, II. 5",,,7,N/A,N/A
"Abacinare, II. 5",,,7,N/A,N/A
"Abaciscus, in architecture. III. 464",,,7,N/A,N/A
"Aback, a sea term, II. 5",,,7,N/A,N/A
"Abacot, an ancient cap of state, II. 5",,,7,N/A,N/A
"Abactors, II. 5",,,7,N/A,N/A
"Abacus, in architecture, II. 5; III. 464 —cupboard, II. 5—arithmetical in¬ strument, ib",,,7,N/A,N/A
"Abaddon, II. 9 ; XX. 155",,,7,N/A,N/A
"Abadir, in mythology, II. 9",,,7,N/A,N/A
"AkjE, a town of Phocis, II. 9",,,7,N/A,N/A
"Abaft, a sea term, II. 9",,,7,N/A,N/A
"Abagaitoutes, in Russia, II. 9",,RU,7,Russian Federation,Europe
"Abaissed, in heraldry, II. 9",,,7,N/A,N/A
"Abaka (Khan), Mogul emperor, II. 9",,,7,N/A,N/A
"Abakansk, in Siberia, II. 9",,,7,N/A,N/A
"Abaeienation, in law, II. 9",,,7,N/A,N/A
"Abaleaba, II. 9",,,7,N/A,N/A
"Abalus, island, II. 9",,,7,N/A,N/A
"Abana, a Phoenician river, II. 9",,,7,N/A,N/A
Abanga. See Ady,,,7,N/A,N/A
"Abanilea, a town in Spain, II. 9",,ES,7,Spain,Europe
"Abano, a town in Italy, II. 10",,IT,7,Italy,Europe
"Abantes, an ancient people, II. 10",,,7,N/A,N/A
"Abantias, a name of Euboea, II. 10",,,7,N/A,N/A
"Abany, a town in Hungary, II. 10",,HU,7,Hungary,Europe
"Abaptiston, in surgery, II. 10",,,7,N/A,N/A
"Abaran, a town in Spain, II. 10",,ES,7,Spain,Europe
"Abarca, an ancient shoe, II. 10",,,7,N/A,N/A
"Abarim, hills in Palestine, II. 10",Palestine,US,7,United States,North America
"Abaris, II. 10 ; VIII. 207",,,7,N/A,N/A
"Abarticelation, in anatomy, II. 10",,,7,N/A,N/A
"Abas, II. 10",,,7,N/A,N/A
"Abascia, in Georgia, II. 10",,GE,7,Georgia,Asia
"Abassi, a Persian coin, II. 11",,,7,N/A,N/A
"Abassus, a Phrygian town, II. 11",,,7,N/A,N/A
"Abastas, a town in Spain, II. 11",,ES,7,Spain,Europe
"Abatamentum, in law, II. 11",,,7,N/A,N/A
"Abate, II. 11",,,7,N/A,N/A
"Abatelment, in commerce, II. 11",,,7,N/A,N/A
"Abatement, in heraldry, II. 11",,,7,N/A,N/A
"Abatis, II. 11; IX. 786",,,7,N/A,N/A
"Abaton, a building at Rhodes, II. 11",,,7,N/A,N/A
"Abator, in law, II. 11",,,7,N/A,N/A
"Abatos, near Memphis, II. 11",Memphis,US,7,United States,North America
"Abatskaja, a Siberian town, II. 11",,,7,N/A,N/A
"Abaujvab, in Hungary* II. 11",,HU,7,Hungary,Europe
"ABA—ABE Abauzit (Firmin), II. 11",,,7,N/A,N/A
"Abavo, in botany, II. 12",,,7,N/A,N/A
"Abb, a term among clothiers II. 12",,,7,N/A,N/A
"Abba, II. 12",,,7,N/A,N/A
"Abbach, a Bavarian town, II. 12",,,7,N/A,N/A
"Abbadil (James), II. 12",,,7,N/A,N/A
"Abbas, Mahomet’s uncle, II. 12 — (Schah), kings of Persia, II. 12 ; XVII",,,7,N/A,N/A
"266— Mirza, XXI. 67",,,7,N/A,N/A
"Abbassides, a race of caliphs, II. 12",,,7,N/A,N/A
"Abbateggio, a town of Naples, II. 12",Naples,US,7,United States,North America
"Abbe', title of, II. 12",,,7,N/A,N/A
"Abbehagsen, in Germany, II. 12",,DE,7,Germany,Europe
"Abbess, II. 12",,,7,N/A,N/A
"Abbeville, in France, II. 13",Abbeville,FR,7,France,Europe
"Abbey, II. 13",,,7,N/A,N/A
"Abbeyboyee, an Irish town, II. 13",,IE,7,Ireland,Europe
"Abbeyhoem, in Cumberland, II. 13, Abbiate Graffo, in Italy, II. 13",Cumberland,"IT,US",7,"Italy,United States","Europe,North America"
"Abbot, II. 13",,,7,N/A,N/A
"   (Geo.), Archbishop of Canter¬ bury, II. 14",,,7,N/A,N/A
" (Robert), II. 15",,,7,N/A,N/A
" (C.), chosen Speaker of the House of Commons, V. 513—his resignation, 543",,,7,N/A,N/A
"Abbots-Bromley, II. 16",,,7,N/A,N/A
"Abbotsbury, II. 16",,,7,N/A,N/A
"Abbotsford, seat of Sir Walter Scott, XIX. 512",Abbotsford,CA,7,Canada,North America
"Abbots-Langley, II. 16",,,7,N/A,N/A
"Abbott, Lord Tenterden, on average, IV. 251-3",,,7,N/A,N/A
"Abbreviations, II. 16—arithmetical, III. 543—characters of, VI. 323—in ancient codices, VIII. 38. See Steno¬ graphy",,,7,N/A,N/A
"Abbreviators, college in Rome, II. 20",Rome,US,7,United States,North America
"Abbs, St, promontory, II. 20",,,7,N/A,N/A
"Abbutaes, II. 20",,,7,N/A,N/A
"Abcedary, or Abcedarian, II. 20",,,7,N/A,N/A
"Abchasien, in Asiatic Russia, II. 20",,,7,N/A,N/A
"Abdalla, Mahomet’s father, II. 20",,,7,N/A,N/A
"Abdallah, a Wahaby chief, III. 345-6",,,7,N/A,N/A
"   caliph, II. 531; III. 343",,,7,N/A,N/A
"Abdaeeatif, traveller, II. 20",,,7,N/A,N/A
"Abdalmalek, caliph, II. 21",,,7,N/A,N/A
"Abdalonymus of Sidon, II. 22",Sidon,LB,7,Lebanon,Asia
"Abdals, oriental saints, II. 22",,,7,N/A,N/A
"Abd-el-Azyz, III. 344",,,7,N/A,N/A
"Abdera, a town in Thrace, II. 22",,,7,N/A,N/A
"Abderahma, II. 22",,,7,N/A,N/A
"Abderahman III., reign of, XX. 496",,,7,N/A,N/A
"Abdest, II. 22",,,7,N/A,N/A
"Abdias of Babylon, II. 22",,,7,N/A,N/A
"Abdication, II. 22; VII. 733",,,7,N/A,N/A
"Abdollatiph,his anatomical observations, II. 692",,,7,N/A,N/A
"Abdolmumen, II. 535",,,7,N/A,N/A
"Abdomen, in anatomy, II. 22—regions of the, 757—muscles of the, 793, 794",,,7,N/A,N/A
"—See Entomology, Ichthyology, &c",,,7,N/A,N/A
"Abdominal viscera, diseases of, in the do¬ mestic animals, XXI. 623",,,7,N/A,N/A
"Abdominales, fishes, II. 22—their fins and pelvis, III. 17, 18",,,7,N/A,N/A
"Abdon, an East India island, II. 22",,,7,N/A,N/A
"Abduction, in logic, II. 22",,,7,N/A,N/A
"Abductor, in anatomy, II. 23",,,7,N/A,N/A
"Abdul Medjed, sultan XXI. 417",,,7,N/A,N/A
"Abduepoor, a town in India, II. 23",,IN,7,India,Asia
"Abejar, a town in Spain, II. 23",,ES,7,Spain,Europe
"Abel, son of Adam and Eve, II. 23",,,7,N/A,N/A
" (Mr), on the tea-plant, XXI. 130",,,7,N/A,N/A
" (Thomas), II. 38",,,7,N/A,N/A
"ABE—ABI Abela (Leonard), II. 311",,,7,N/A,N/A
"Abelard, Peter, II. 23",,,7,N/A,N/A
"Abee-Keramin, II. 23",,,7,N/A,N/A
"Abee-Mehoeah, II. 23",,,7,N/A,N/A
"Abee-Mizraim, II. 23",,,7,N/A,N/A
"Abee-Sattim, II. 23",,,7,N/A,N/A
"Abelians, a sect of heretics, II. 25",,,7,N/A,N/A
"Abelea, a town of Campania, II. 25",,,7,N/A,N/A
"Abellinum, a town in Italy, II. 25",,IT,7,Italy,Europe
"Abenas, a French town, II. 25",,FR,7,France,Europe
"Aben-Ezra (Abraham), rabbi, II. 25",,,7,N/A,N/A
"Abenheim, in Hesse Darmstadt, II. 25",,,7,N/A,N/A
"Aben-Meeler, rabbi, II. 25",,,7,N/A,N/A
"Abensberg, in Bavaria, II. 25",,,7,N/A,N/A
"Abensperg, in Bavaria, II. 25",,,7,N/A,N/A
"Aberavon, in Glamorganshire, II. 25",,,7,N/A,N/A
"Aberbrothick, II. 25. See Arbroath",,,7,N/A,N/A
"Aberconway, II. 26. See Conway",,,7,N/A,N/A
"Abercrombie (Dr John) on cerebral dis¬ ease, XVII. 481, 489, 493",,,7,N/A,N/A
"Abercromby (the Hon. Alexander), II",,,7,N/A,N/A
26,,,7,N/A,N/A
" (General), his operations in In¬ dia, V. 462",,,7,N/A,N/A
" (Sir Ralph), II. 26—his expedi¬ tion to Holland, V. 489, 494—and to Egypt, V. 504; VIII. 492; X. 120— his death and character, V. 505",Holland,"EG,US",7,"Egypt,United States","Africa,North America"
"Aberdare canal, XVI. 7",Aberdare,GB,7,United Kingdom,Europe
"Aberdeen (Old), II. 27—university, XXI. 515 ; XIX. 719, 765—library, XIII. 304",Aberdeen,US,7,United States,North America
" (New), 11.27—dredging machine at, VIII. 195, 197—college library, XIII. 304—canal to Inverury, XVI",,,7,N/A,N/A
"7 — Marischal College, XXI. 517; XIX. 765—advocates, XIX. 760",,,7,N/A,N/A
"Aberdeenshire, II. 29, cattle of, 324— fisheries of, IX. 601—vitrified fort in, IX. 756",,,7,N/A,N/A
"Aberdour, a town in Fifeshire, II. 30",,,7,N/A,N/A
"Aberford, in Yorkshire, II. 30",,,7,N/A,N/A
"Abergavenny, II. 30—canal to Breck¬ nock, XVI. 9",,,7,N/A,N/A
"Abernethy (Rev. John), II. 30",,,7,N/A,N/A
" a town in Perthshire, II. 31",,,7,N/A,N/A
"Aberration of Light, II. 31, III. 774 —discovery of, 1.569; III. 744.—Affords another proof of the earth’s motion in its orbit, I. 571",,,7,N/A,N/A
"  spherical, XVII. 669—of paral¬ lax, 670—chromatic, ib.—of lenses, XVI. 395—of mirrors, 399",,,7,N/A,N/A
"Aberystwith, II. 35; VI. 137",,,7,N/A,N/A
"Abesta, II. 35",,,7,N/A,N/A
"Abethell (Mr), on ship-building, XX. 239",,,7,N/A,N/A
"Abettor, in law, II. 35",,,7,N/A,N/A
"Abex, a country of Africa, II. 35",,,7,N/A,N/A
"Abeyance, in law, II. 36",,,7,N/A,N/A
"Abgar, king of Edessa, II. 36",,,7,N/A,N/A
"Abgileus (John), II. 36. See Prester John",,,7,N/A,N/A
"Abiad (Bahr el), II. 36, 239. See Bahr",,,7,N/A,N/A
"Abiaga, a town in Spain, II. 36",,ES,7,Spain,Europe
"Asians, or Abii, II. 36",,,7,N/A,N/A
"Abiathar, a Jewish high-priest, II. 36",,,7,N/A,N/A
"Abiaul, a town in Portugal, II. 36",,PT,7,Portugal,Europe
"Abib, a Jewish month, II. 36",,,7,N/A,N/A
"Abies, the fir-tree. See Fir",,,7,N/A,N/A
"Abigeat, old law term, II. 36",,,7,N/A,N/A
"Abihu, a son of Aaron, II. 36",,,7,N/A,N/A
"Abikschan, a lake in Siberia, II. 36",,,7,N/A,N/A
"Abimelech, king of Gerar, II. 36",,,7,N/A,N/A
" son of Gideon, II. 37",,,7,N/A,N/A
"Abingdon, a town in Berkshire, II. 37",Abingdon,GB,7,United Kingdom,Europe
"ABI—ABR Abingdon (Lord), on royal prerogative, XVIII. 519",Abingdon,GB,7,United Kingdom,Europe
"Abintestate, in law, II. 37.« Abiponians, an American tribe, II. 37",,US,7,United States,North America
"Abiram, a seditious Levite, II. 37",,,7,N/A,N/A
"Abishai, brother of Joab, II. 37",,,7,N/A,N/A
"Abjuration, II. 37",,,7,N/A,N/A
"Abla, a town in Spain, II. 37",,ES,7,Spain,Europe
"Abeach, a river in Germany, II. 37",,DE,7,Germany,Europe
"Abeacqueation, in gardening, II. 37",,,7,N/A,N/A
"Ablactation, in gardening, II. 37",,,7,N/A,N/A
"Abeanquejo, a river of Spain, II. 38",,ES,7,Spain,Europe
"Ablative, in grammar, II. 38 ; X. 643",,,7,N/A,N/A
"Ablay, in Tartary, II. 38",,,7,N/A,N/A
"Able (Thomas), II. 38",,,7,N/A,N/A
"Ablecti, Roman soldiers, II. 38",Roman,RO,7,Romania,Europe
"Ablegmina, in antiquity, II. 38",,,7,N/A,N/A
"Abeitas, a town of Spain, II. 38",,ES,7,Spain,Europe
"Abloch, a river of Germany, II. 38",,DE,7,Germany,Europe
"Abluents, or diluents. See Diluents",,,7,N/A,N/A
"Ablution, II. 38",,,7,N/A,N/A
"Abner, father-in-law of Saul, II. 38",,,7,N/A,N/A
"Abnoba, German mountains, II. 38",,DE,7,Germany,Europe
"Abo, a city in Finland, II. 38 ; IV. 330 Aboard, the inside of a ship, II. 39",,FI,7,Finland,Europe
"Abocro, a town in Africa, II. 39",,,7,N/A,N/A
"Abod, a town in Hungary, II. 39",,HU,7,Hungary,Europe
"Aboea, in Abyssinia, II. 39",,,7,N/A,N/A
"Abolition, in Roman law, II. 39",Roman,RO,7,Romania,Europe
"Abolla, an ancient garment, II. 39",,,7,N/A,N/A
"Abon, town in ancient Britain, II. 39",,,7,N/A,N/A
"Aboras, Mesopotamian river, II. 39",,,7,N/A,N/A
"Aborigines, II. 39",,,7,N/A,N/A
"Abortion, II. 39 ; XIV. 496—penal laws against, III. 193—sanctioned by Aris¬ totle, III. 528—practised by the New Hollanders, IV. 209—punishment of attempts to procure, IV. 435",,,7,N/A,N/A
"Abortive vellum, II. 40",,,7,N/A,N/A
"Abou-duck’n, bird, XVI. 560",,,7,N/A,N/A
"Aboukir, a town in Egypt, II. 40—battle of, V. 485 ; VIII. 489, 491, 492 ; X",,EG,7,Egypt,Africa
120; XVI. 86,,,7,N/A,N/A
"Aboulfeda, Arabian historian, II. 40",,,7,N/A,N/A
"Aboutige, a town in Egypt, II. 41",,EG,7,Egypt,Africa
"Abra, a Polish coin, II. 41",,,7,N/A,N/A
"Abrabanee (Isaac), rabbi, II. 41",,,7,N/A,N/A
"Abracadabra, II. 41",,,7,N/A,N/A
"Abraham, II. 41; XII. 567—legendary tales concerning, XVII. 359",,,7,N/A,N/A
" (Ben Chaila), rabbi, II. 41",,,7,N/A,N/A
" (Usque), Portuguese Jew, II. 41",,,7,N/A,N/A
" (Nicholas), a Jesuit, II. 42",,,7,N/A,N/A
"  (Mr), his mode of curing the polarity of steel watch-balances, VI",,,7,N/A,N/A
800,,,7,N/A,N/A
"Abrahamites, monks, II. 42",,,7,N/A,N/A
"Abrahamsdorf, in Hungary, II. 42 Abramis, fish, XII. 198",,HU,7,Hungary,Europe
"Abranchia, worms, XI. 221",,,7,N/A,N/A
"Abrantes, a town of Portugal, II. 42",,PT,7,Portugal,Europe
"Abuasax, II. 42",,,7,N/A,N/A
"Abrasion, II. 42",,,7,N/A,N/A
"Abraum, a kind of red clay, II. 42",,,7,N/A,N/A
"Abravannus, in Galloway, II. 42",,,7,N/A,N/A
"Abraxas, an antique stone, II. 42",,,7,N/A,N/A
" an insect, IX. 250",,,7,N/A,N/A
"Abreast, a sea term, II. 42",,,7,N/A,N/A
"Abridgment, in literature, II. 42",,,7,N/A,N/A
"Abries, a town in France, II. 43",,FR,7,France,Europe
"Abrogation, II. 43",,,7,N/A,N/A
"Abrokani, a kind of muslin, II. 43",,,7,N/A,N/A
"Abrotonum, a town in Africa, II. 43",,,7,N/A,N/A
"Abrucenbs, a town in Spain, II. 43",,ES,7,Spain,Europe
"Arrud-Banya, in Hungary, II. 43",,HU,7,Hungary,Europe
"2 INDEX ABE—ACA Abrus, in botany, II. 43",,,7,N/A,N/A
"Abbtjzzo, a proyince of Naples, II. 43",Naples,US,7,United States,North America
"Absalom, son of David, II. 44",David,PA,7,Panama,North America
"Abscess, II. 44 ; XVII. 127—surgical treatment of, XX. 838—in the lower animals, XXI. 616",,,7,N/A,N/A
"Absciss, II. 44",,,7,N/A,N/A
"Absconsa, II. 44",,,7,N/A,N/A
"Absimarus, II. 44",,,7,N/A,N/A
"Absinthiated, II. 44",,,7,N/A,N/A
Absinthium. See Wormwood,,,7,N/A,N/A
"Absolute, II. 44. See Despotism",,,7,N/A,N/A
"Absolution, II. 44",,,7,N/A,N/A
"Absorbent, II. 44",,,7,N/A,N/A
"• medicines, II. 44",,,7,N/A,N/A
" vessels of the human body, II",,,7,N/A,N/A
"728—discovery of the, XVII. 728. See Lymphatics,  vessels in plants, III. 54, 68",,,7,N/A,N/A
" substances. Sulphuric acid, VII",,,7,N/A,N/A
"63. Whinstone, 66. Oatmeal, ib",,,7,N/A,N/A
"Absorption, function of, II. 45—by roots of plants, III. 88, 89—lacteal, XVII. 581, 632—lymphatic, 582, 652",,,7,N/A,N/A
"Absorptions of the earth, II. 45",,,7,N/A,N/A
"Absorus, island, II. 45",,,7,N/A,N/A
"Abstemii in Church history, II. 45",,,7,N/A,N/A
"Abstergent medicines, II. 45",,,7,N/A,N/A
"Abstinence, II. 45—the young least ca¬ pable of, III. 167. Remarkable in¬ stances of, ib",,,7,N/A,N/A
"Abstinents, a sect of heretics, II. 46",,,7,N/A,N/A
"Abstract, II. 46",,,7,N/A,N/A
"Abstraction, faculty of, II. 46 ; XIV",,,7,N/A,N/A
"622 ; XVII. 433—essential to the geo¬ meter and metaphysician, I. 6",,,7,N/A,N/A
"Absurdum (reductio ad), II. 46",,,7,N/A,N/A
"Absyrtus, in mythology, II. 46",,,7,N/A,N/A
"Abterode, in Hesse-Cassel, II. 46",,,7,N/A,N/A
"Abtiianes, II. 46 Abu and Camdu, islands, II. 47",,,7,N/A,N/A
"Abu-Arisch, on the Red Sea, II. 47",,,7,N/A,N/A
"Abubeker, caliph, II. 47 ; III. 342—the Alcoran arranged by, II. 391",,,7,N/A,N/A
"Abucco, a weight used in Pegu, II. 47",,,7,N/A,N/A
"Abuchow, a village in Russia, II. 47",,RU,7,Russian Federation,Europe
"Abu-el-Mansur, caliphs, VIII. 478",,,7,N/A,N/A
"Abukeso, II. 47, Abukor, a Turkish town, IT. 47",,TR,7,Turkey,Asia
"Abulahor, a Turkish town, II. 47",,TR,7,Turkey,Asia
"Abulawo, a Russian town, II. 47",,RU,7,Russian Federation,Europe
"Abulfragius (Gregory), II. 47",,,7,N/A,N/A
"Abulfazel, historian, II. 47 ; V. 705",,,7,N/A,N/A
"Abulfeda, Arabian historian, II. 40",,,7,N/A,N/A
"Abulfera, lake, XX. 516",,,7,N/A,N/A
"Abul-Hassan, his dials, VII. 759",,,7,N/A,N/A
"Abuna, II. 47",,,7,N/A,N/A
"Abundant Number, II. 47",,,7,N/A,N/A
"Abundantia, a heathen deity, II. 48",,,7,N/A,N/A
"Abus, river, now the Humber, II. 48",,,7,N/A,N/A
"Abusaid (Ebn Aljaptu), sultan, II. 48",,,7,N/A,N/A
"Abusir, a town of Egypt, II. 48",,EG,7,Egypt,Africa
"Abusumbol, a town of Nubia, II. 48",,,7,N/A,N/A
"Abu-teman, an Arabian poet, II. 48",,,7,N/A,N/A
"Abatement, equilibrium of, XIV. 395 —construction of, 399",,,7,N/A,N/A
"Abutilon, in botany, II. 48",,,7,N/A,N/A
"Abuzow, a town in Russia, II. 48",,RU,7,Russian Federation,Europe
"Abydenus on the deluge, VII. 693",,,7,N/A,N/A
"Abydos, on the Hellespont, II. 48",,,7,N/A,N/A
"Abydus, or Abydos, in Egypt, II. 48— antiquities at, VIII. 543—Tablet of, ib. XI. 354",,EG,7,Egypt,Africa
"Abyla, II. 48",,,7,N/A,N/A
"Abyss, II. 48",,,7,N/A,N/A
"Abyssinia, II. 49—Bruce’s travels in, V 606—heights of mountains of, XVII",,,7,N/A,N/A
505,,,7,N/A,N/A
"Abyssinian alphabet, II. 549—months, VI. 661—people, II. 225, 231",,,7,N/A,N/A
"Aca, Phoenician town, II. 64",,,7,N/A,N/A
"Acacaloti, bird, II. 64",,,7,N/A,N/A
"Acacia, II. 64, 65; XVII. 784—Juice of, XII. 26",,,7,N/A,N/A
"Acacians, heretics, II. 65",,,7,N/A,N/A
"Acacius, persons so named, II. 65",,,7,N/A,N/A
"Acad, II. 65",,,7,N/A,N/A
"Academic sect of philosophers, II. 65 ; XVII. 431 ; XVIII. 15",,,7,N/A,N/A
"Academies, II. 65—first establishment of, in Italy, England, and France, I",,"IT,FR",7,"Italy,France","Europe,Europe"
"499—their influence in promoting the fine arts. III. 656—Danish, VII. 730 ACA—ACC —of painting, XVI. 714-16-23-25-27- 28",,,7,N/A,N/A
"Academy of Secrets, XIV. 284, Note 2",,,7,N/A,N/A
"Royal Irish, VIII. 246",,,7,N/A,N/A
" in ancient Athens, IV. 126",Athens,US,7,United States,North America
" , French. See French",,FR,7,France,Europe
"Acadie, a name of Nova Scotia, II. 80",,,7,N/A,N/A
"Acasna, a Greek measure, II. 80",,GR,7,Greece,Europe
"Acsenitus, insect, IX. 222",,,7,N/A,N/A
"Acajutla, XI. 19",Acajutla,SV,7,El Salvador,North America
"Acalephae, zoophytes, XXI. 1013 their structure, XVII. 722",,,7,N/A,N/A
"Acalephes, zoophytes, XXI. 1017",,,7,N/A,N/A
"Acamantis, a name of Cyprus, II. 80",,CY,7,Cyprus,Asia
"Acamas, son of Theseus, II. 80",,,7,N/A,N/A
"Acangis, II. 80",,,7,N/A,N/A
"Acantha, II. 80",,,7,N/A,N/A
"Acanthacese, in botany, V. 124",,,7,N/A,N/A
"Acanthocephala, zoophytes, XXI. 997",,,7,N/A,N/A
"Acanthocinus, insect, IX. 180",,,7,N/A,N/A
"Acanthomera, insects, IX. 146",,,7,N/A,N/A
"Acanthophis, serpent, XX. 154",,,7,N/A,N/A
"Acanthopoda, insects, IX. 150",,,7,N/A,N/A
"Acanthoptera, insects, IX. 179",,,7,N/A,N/A
"Acanthopterygii, II. 80; XII. 166",,,7,N/A,N/A
"Acanthopus, insect, IX. 234",,,7,N/A,N/A
"Acanthoscelis, insect, IX. 119",,,7,N/A,N/A
"Acanthurus, fish, XII. 190",,,7,N/A,N/A
"Acanthus, in architecture, II. 80",,,7,N/A,N/A
