Entry,City,Country code,Edition,Country,Continent
"as this door had a fpring-lock ^made by Peter Paez, which ffiut it in the infide, but could not be opened from without, the confpirators were difappointed. Be¬ ing alfo fenfible that their defign had been difeovered, they were obliged for fome time to keep at a diftance, but did not for that reafon abandon their wicked pro- je&s- A B ^ [So ] A B Y Abyffima. jefts. Their next fcheme was to be put in execution ^ ^inS was abfent on an expedition againft the li'nrs fCiHt"" PeoPle Senuaar, who had made a violent irruption of tliePcon- into the Abyffmian territories. The object now was not fpirators the aflaflination of the emperor, but of his brother Sela continues. Chriftos ; becaufe the emperor had taken the govern¬ ment of Gojam from Emana Chriftos, who was a fchif- matic, to give it to Sela Chriftos, who was a violent Julius the Catholic. The enterprile was begun by Julius ; who fon'hi °Iav7 ^ued a proclamation, that all thofe who believed two firft appears natures in Chrift ftiould leave the province of Tigre, in arms. where he was governor ; and that fuch as were true friends to the Alexandrian faitli ftiould repair to his ftandard to fight for it. He then ordered the goods of all the Catholics in Tigre to be confifcated ; and march- .ed without delay into Gojam, in hopes to furprife Se¬ la Chriftos. But here the whole fcheme was baffled by the vigilance and activity of the emperor ; for he having received information of what was going for¬ ward, returned into that province before the confpi- rators had received certain intelligence of his having Is deferted left it. This fo much damped the ardour of Emana by his aflb- Chriftos and Ivefla Wahad, that they ftood aloof with¬ out attempting any thing till Julius fflould try his for¬ tune. That rebel was at firrt very much difconcerted j but foon recovering his courage, advanced to the place ■where the Nile ifiues out of the lake of Dembea, where .he met with the Abuna. Being confirmed by that prieft in his wicked deligns, he refolved, by his ad¬ vice, to fall upon the king before he could be joined by Sela Chriftos, Simon himfelf (the Abuna) offering to (hare his 'fortune : and to confirm all, a new and Socinios ex- folemn excommunication was pronounced againft the communi- king and all his adherents. Socinios, alarmed at .thefe conHime' Proceec^ng's> ^ent a meffage to .Sela Chriftos, defiring him to come to his afliftance as fait as poffible,. In the mean time he himfelf advanced to meet Julius; but cliofe his polls fo judicioully, that he could not be for¬ ced to an engagement without great difadvantage on the part of the enemy. Notwithftanding this, Julius pitched his camp clofe to that of the king, with a de- iign to force him to a battle at all events. This rafli adlion was followed by one Hill worfe. Simon had perfuaded him, that as foon as the royal army ftiould fee him, they would abandon the ftandard of the em- Rafhnefj peror to join his. On this, without farther confidera- of t^on> he ruftied into the camp of Socinios with a very few attendants, and reached the emperor’s tent. Here he w-as known by the guards, and inftantly difpatched with all his followers .; the wliole army betook them- felves to flight after his death, and were purfued with great daughter by the royalifts. The plunder of the camp was immenfe, Julius having brought all his riches, which he Jiad amaffed by a long courfe of extortion, into the field along with him; and all of thefe wrer,e diftributed among the foldiers. A vaft number of cattle were likewife taken, which Socinios diftributed Emana among the priefts, judges, and lay-officers. By this Chriftos complete victory the whole fcheme of the confpirators raken, but was overthrown. Emana Chriftos having no forces ' ' capable of coping with his brother, and unwilling, as we have faid, to aflift Julius openly, had retired to a high mountain named Melca Amba, in the territory of Gojam. Here he was invefted by Af Chriftos, an ex¬ perienced general, whom Sela Chriftos had left govern- 3 or when he joined the emperor. Emana, who was Abyffinla","Tigre, Tigre",AR,4,Argentina,South America
"Facilidas, as had been rightly conjedlured, was an in¬ veterate enemy to the Catholic faith. As foon there¬ fore as he had obtained the government, even before he took upon himfeif the title of king, the Catholics were everywhere difplaced from offices of trull and ho¬ nour ; but as foon as he found himfeif ellablifhed on the throne, a letter was font to the patriarch, informing him, that as the Alexandrian faith was now rellored, it was become Jndifpenfably neceffary for him to leave the kingdom, efpecially as the new Abuna was on the way, and only deferred his journey till the Romilh prieils Ihould be out of the country. For this reafon he commanded the patriarch, with all his brethren, to leave their convents throughout the empire, and retire to Fremona in the kingdom of Tigre, there to wait his further pleafure. The patriarch attempted tofoft- en him by many concefiions, but in vain 3 on the 9th of March 1633 he was ordered, with the reft of the fathers, to proceed immediately for Fremona. This they were obliged to comply with 3 but the emperor, Tm|lerftanding that they were about to eftablilh them- lelves, and to folicit fuccours from Spain to accomplish their purpofes by force, he fent orders to the patriarch inftantly to deliver up all the gunpowder they had at that place, and to prepare without delay to let out for Mafuah. Still the infatuated and obftinate prieft de¬ termined not to comply with the emperor’s orders. At laft he thought proper to deliver up the gunpowder 3 but refolved to leave his companions behind him, and Abyffinia","Tigre, March","ES,AR,GB",4,"Spain,Argentina,United Kingdom","Europe,South America,Europe"
"Michael continued for feme time in prifon ; but was He Is fet at afterwards fet at liberty, and even reftored to his go- ll^erty anii vernment of Tigre. No fooner was he reinftated in this dignity, than, collecting an army, he attacked Kaf- honours.^ matiWoldo governor of Amhara, defeated him in two battles, and forced him to take refuge among the Gal- la, whom he foon after bribed to murder him. In other refpeeb he behaved as a moft dutiful fubjeft, gave the king the beft intelligence, and fupplied him with foldiers better accoutred than he had ever before beheld. He was alfo more humble than before his misfortune •, nor did an increafe of his favour and in¬ fluence make him deviate from the line he had pre- feribed. Having begun to gain friends by bribery, he continued to add one bribe to another to fecure the old, and to gain new ones by the fame means, pre¬ tending all the wdiile to no kind of dignity or honour, not even to fuch as was juftly due to his own rank",Tigre,AR,4,Argentina,South America
"Thus he became fuch a favourite with the emperor, that he bellowed upon him the governments of Ender- ta and Sire, in addition to that of Tigre 5 fo that he W'as now mailer of almoft one half of Abyffinia. Du¬ ring the reign of Yafous, however, he attempted no- Cjufe of thing. The foundations of the dillurbances wffiich tlie.Sreat, fucceeded were laid by the queen-mother, towards the VJ'A’ar m end of the reign of Yafous. This emperor had been married when very young to a lady of Amhara, by whom he had twro fons named Adigo and Aylo 3 but as his wife pretended to interfere in matters of Hate, he was perfuaded by his mother to banilh both her and her children to Wechne. After this his mother chofe a wife for him from among the Galla ; a people of all others the moll obnoxious to the Abyllinians, both on account of the horrid barbarity of their manners, and the continual wars which from time immemorial had taken place between the two nations. The new queen was the daughter of one Amitzo, a prince who had once hofpitably entertained Bacuffa before he became emperor •, and his people were efteemed the leail bar¬ barous of the whole. A prejudice againft her, however, againll her offspring, and the emperor himfelf, never to be effaced, now took place among the Abyffinians ; but this did not Ihow itfelf during the reign of Yafous",Tigre,AR,4,Argentina,South America
"He returned a fcoffing anfwer, announcing the fpeedy arrival of Brulhe, whom he thought fare of viftory : but, at the fame time, to (how that he did not put his confidence entirely in his proweft, he created Suhul Michael governor of Samen, which lay next to Tigre in the way to Samen, fo that no obftruftion might lie in the way of that officer’s march to Gondar, in cafe there ffiould be any occafion for him. Mariam, pro¬ voked at the manner in, which he was undervalued in the king’s melfage, gave an ironical reply, in which he alluded to the name of Bru/he, in the Abyffinian lan¬ guage fignifying a kind of bottle; this he told him would be broken on the rocks of Begemder, if fent into that country","Tigre, Gondar","AR,ET",4,"Argentina,Ethiopia","South America,Africa"
"Mariam Barea was no fooner informed of the death of his rival, than lie cried out in great emotion, that Suhul Michael, with the whole army from Tigre, would attack him before autumn. In this he was not deceived. Ibas inftantly difpatched'an exprefs for Mi¬ chael, ordering his attendance, and invefting him with the dignity of Ras, by which he became poffeffed of unlimited power both civil and military. Michael himlelf had for a long time feen that matters would come to this crifis at laft, and had provided for it ac¬ cordingly. He now fet out with an army of 26,000 men, all of them the beft foldiers in the empire, and 10,000 of them armed with mufkets. As he paffed along, his troops defolated the country wherever they came, but. he encumbered his army by nothing ufe- lefs j allowing his men to carry along with them neither women, tents, beafts of burden, nor even provifions",Tigre,AR,4,Argentina,South America
"milk white, with dewlaps hanging down to their knees 3 their horns wide like thofe of the Lincolnflrire cattle 3 and their hair like filk. The ftxeep are all black both here and throughout the province of Tigre 3 having hair upon them iriftead of wool, like the reit of the ftieep within the tropics 3 but remarkable for its luffre and foftnefs, without any briitly quality. On the top of the mountain is a plain, which, at the time our au¬ thor was there, they had fown with wheat. The air feemed exceflively cold, though the barometer was not below 590 in the evening. On the weft lide the ce¬ dars, which on other parts are very beautiful, degene¬ rate into fmall ffirubs and bufhes",Tigre,AR,4,Argentina,South America
"by a path which winds round the hill. The inhabi¬ tants were formerly exterminated by Michael. Ras 3 and the fucceeding race, in Mr Bruce’s time, were of a very indifferent character, being, as he fays, compof- ed of the worft people from the territories of the Ba~ harnagaih and the province of Tigre, on both of which it borders. Here he Was- in danger from the treachery of Saloome, who wiflied to have decoyed him into the power of fome affaflins. Finding that this could not be done, he furrounded Mr Bruce and his re¬ tinue with a body of armed men .3 but they were dii- perfed by the authority of Hagi Abdelcarder, the friend of Achmet, who had received orders to provide for the fafety of the travellers^. The only trade carri¬ ed on here is that of buying and felling ilaves 3 who are ftolen from Abyffinia, chiefly by the priefts, and fent into Arabia and India",Tigre,"IN,AR",4,"India,Argentina","Asia,South America"
"The next ftage was from Dixan to Adowa, capital Journerta of the province of Tigre. Leaving Dixan on the 25th Adowa. rhe of November, they pitched their tent the firft night un- f ot dcr a large fpreading tree called daroo, which Mr Bruce ‘ fays was one of the fineft he faw in Abyfljnia, be¬ ing about 74 feet in diameter. They had been joined by fome Moors driving 20 loaded affes and two bulls,- which in that country are iikewife ufed as beafts cf A B Y [ 96 ] A B Y His trea¬ cherous guide obli¬ ged to re¬ turn",Tigre,AR,4,Argentina,South America
"and it is entirely owing to indolence in the huiband- ^ _ man if he has not three harvefts annually. La- ~lJ malmon Hands on the north-weft part of the mountains of Samen 5 but though higher than the mountains of Tigre, our author is of opinion that it is confiderably inferior to thofe which are fttuated on the fouth-eail",Tigre,AR,4,Argentina,South America
". With regard to the geographical defcription of an- Geography cient Ethiopia, little can be faid 5 as not even the boun- of ancient daries of the empire itfelf, much lefs thofe of the par- -Ethiopia, ticular diffricts which compofed it, were known. The ancient writers, however, agreed that it was very moun¬ tainous : but they mention no mountains of any confe- quence excepting Garbata and Elephas, whofe fituation is not well afcertained, though it is generally fuppofed that they anfwer to the mountains of Tigre. The moft noted cities were Axum, Napata, Premis, or Premnis, Melis,- Mondus, Abalis, Mofylon, Caloe, Opone, &c",Tigre,"ET,AR",4,"Ethiopia,Argentina","Africa,South America"
"Mr Bruce’s Modern Ethiopia, or Abyjfinia, as it is now called, account of is divided, according to Mr Bruce, into two parts, na- lion'Vi"" med Tigre and Amhara ; though this rather denotes a difference in the language than the territory of the people. T he mofi eailerly province properly fo called is Mafuah. It is of confiderable length, but no great breadth ; running parallel to the Indian ocean and Red lea, in a zone of about 40 miles bread, as far as the ifiand Masuah. The territories of the Bahamagafli include this province as well as the diftriffs of Azab and Habab. In the former are mines of foffil fait, vduqh fubftance in Abyffuua paffes current iuftead q£ co ] A B Y money. For this purpofe the mineral is cut into fquare Abyffinu, folid pieces about a foot in length. Here alfo is a kind — of mint from which great profits are derived. The Habab is likewife called the land'of the Agaaxi or Shepherds 5 who fpeak the language called Geesz, and have had the ufe of letters from the molP early ages. This province was formerly taken by the Turks, when the rebellious Baharnagalh Ifaac called them to his afliftance againff the emperor Menas. From that time the office fell in¬ to difrepute, and the Baharnagafh at prefent has much lefs power than formerly. The province of Mafuah is now governed by a Mahometan prince or officer called a naybe",Tigre,"AR,IN",4,"Argentina,India","South America,Asia"
"Tigre is bounded on the eaft by the territories of the Baharnagafh, of which the river Mareb is the boun¬ dary on the eaft, and the Tacazze on the weft. It is about 200 miles long from north to fouth, and 120 broad from weft to eart. All the merchandife lent acrofs the Red fea to Abyflinia, or from Abyflinia acrofs the Red lea, muft pafs through this province, xo that the governor has his choice of it as it goes along. Thus the province itfelf is very wealthy ; and as the Abyffinian fire-arms are brought from Arabia, the governors of Tigre, by purchafing quantities of them, may eafily render themfelves very powerful. No arms of this kind can be fent to any perfon without his permiftion ; nor can any one buy till the governor has firft had an offer","Tigre, Tigre",AR,4,Argentina,South America
"Sire was fome time ago united to Tigre, on account of the mifeonduct of its governor •, but was disjoined from it at the time Mr Bruce was in Abyffinia, with the confent of Ras Michael, who beftow,pd the govern¬ ment of it upon his fon. It is about 25 miles long,- and as much in breadth. Its weftern boundary is the Tacazze",Tigre,AR,4,Argentina,South America
"Begemder lies to the north-eaft of Tigre. It is* about 180 miles long and 60 broad 5 bounded by the river Nile on the weft. It comprehends the moun¬ tainous country of Lafta ; and there are now feveral fmall governments difmembered from it. The inha¬ bitants are fierce and barbarous, but reckoned che beft foldiers in Abyffinia •, and it is-faid that this province with Lafta can furniffi 45.OCO horfemen. It abounds with iron mines, which in Abyflinia would be very va¬ luable if properly managed. It is alfo well ftored with* beautiful cattle. Near the fouth end it is cut into vaft gullies, feemingly by floods, of which we have no ac¬ count. This province is reckoned the great barrier againft the incurfions of the Galla 5 and though they have often endeavoured to make a fettlement in it, they have never yet found it pradfticable. Several of their tribes have been cut off in the attempt",Tigre,AR,4,Argentina,South America
"To the weftward of thefe are the province or kingdom of Tigre, including the country of the Dobas, part of the kingdom of Bali, and that of Dawaro. Still far¬ ther weft are thofe of Sire, Lafta, Amhara, the great- eft part of Bali, and part of Fatigar, which laft reaches' beyond the mountains. Proceeding ftill in the jame direftion, we come to Tcherkin, ft chelga, Abargale, Salao, Begemder, Shoa, and Ifat *, reckoning always from north to fouth j Tcherkin, for inftance, being to the northward of Tchelga, &c. Shoa extends a con- fiderable way to the weftward; fo that, beftdes Ifat, if has to the ibuth of it alfo the kingdoms of Hade and Cambut j the latter extending beyond the fouthern ridge of mountains. To the weftward are Ras-el-Feei, Dembea, Gojam, and Damot ; and beyond thefe are the kingdoms of Dembea, Bizamo, Gooderoo, and Gu- raque *, thofe of Nare or Enarea and Cafta. occupying the fouth-weft corner of the empire","Tigre, Bali, Bali","CM,AR",4,"Cameroon,Argentina","Africa,South America"
"“ An officer (fays Mr Bruce) called SerwA Majfery, tvith a long whip, begins cracking and making a noife worfe than 20 French podilions at the door of the pa¬ lace before the dawn of day. I his chafes away the hyaenas and other wild beads : this too is the dgnal for the king’s ridng, who fits in judgment every morn¬ ing fading ; and after that, about 8 o’clock, he goes to breakfad.” From thefe and other circumdances we fhould be auv,.—6 apt to imagine that the Abyffinians, indeed of be- and crown- COming more civilized, were daily improving in bar- barity. The king is anointed at his eleflion with plain oil of olives 5 “ which (fays Mr Bruce) being poured upon the crown of his head, he rubs into his long hair indecently enough with both his hands, pretty much as his foldiers do with theirs when they get accefs to plenty of butter.” In former times, however, matters ieem to have been conduced with more decency. So- cinios, the greated monarch that ever fat on the Abyf- finian throne, was crowned, after having gained a great vidfory over the Galla, in a very different manner, and with the ceremonies which we are told were in ufe among the ancient kings of Tigre. At that time he had with him an army of about 30,000 men •, and was belides attended by all the great officers dreffed in the gayed manner, as well as by the ladies of the fird qua¬ lity in the empire. I he king himfelf, drefled in crim- fon damalk, with a great chain of gold about his neck, his head bare, and mounted on a horfe richly capari- foned, advanced at the head of his nobility, paffed the outer court, and came to the paved way before the church. Here he was met by a number of young girls, Vol. I. Part I",Tigre,"AR,FR",4,"Argentina,France","South America,Europe"
